Reference,Prediction
حتى لا ننسى سجل توا و اربح رحلة الى شمال المتوسط,حتى لا ننسى سجلت واربح رحلة إلى شمال المتوسط
لكل من يعيش في تونس فليلفت الى مجتمعه وليترك هاذي الخرائط,لكل من يعيش في تونس فليلفت إلى مجتمعه وليترك هذه الخارقة
معملتوا شيء ثانبا اذا خرج الغنوشي راهي البلاد في خبر كان منذ وقت طويل,معملت له شيء ثانيا إذا خرج الغنوشي راهي البلاد في خبري كان منذ وقت طويل
تلقى روحك تعيش في الناشح فيصل الصمعي للتعليق على هاذا الموضوع,تلقى روحك تعيش في الناشح فيصل الصمع للتعليق على هذا الموضوع
حذايا هاو فمة الوسع هوني و انا نهار وطول نبوم وحدي صوفية الي فيك,حذائي هو فمال وساعهوني وننهار طول بوا واحد صفية اللي فيك
جيت باش انقل دار كاملة هيا طلعنا الفوتوي حليت الباب و ياهول ما لقيت,جيت باش نقل دار كاملة هيا طلعنا الفتوح حلية الباب وياهو الملقيت
دور على الليسار مع الزنقة الثالثة,دور على اليسار مع الزنقى الثالثة
ما تشجعش في فريقك بالباهي,ما تشجعش فريقك بالبيه
عندي حساسية فوق يدية,عندي حساسية فقيديية
من عدمها اذا الطفلة هاديكا عطيها تعرس فقط و هاذا الي ما يعجبنيش,من عدمها إذا الطفلة هذي قدتها تعرّص فقدته هذا لم يعجبنيش
الي ماشي للجامع الي ماشي يخدم وانا قاعد حياتي واقفة نخمم في الباك نسمع,اللي ماشي للجامعة اللي ماشي يخدم ونقاع رحياتي وقفة نخمم في الباك نسمع
نحب سطوش ماكياج,نحب ستوش مكياش
نهاري منجمش نطلبه من عنده اما شنوا تقصد بالضبط,نهاري ما نجمش نطلبها من عندها مشنونة تخصد بالضبط
في اما وقت,فيما وقت
عندي زوز خواتي بنات,عندي زوز اخوة ابناء
عندكم نشرة على الاحداث,عندكم نشر على الأحداث
زوز كبار و زوز صغار يعشك,زوز كبار وزوز صغار يا عيش
نحب نحط هاذا في صندوق امانات,نحب نحط هذا في صندوق أمانات
باش ندفع خمسين دولار,بشنت فخمسين دولار
لازمني نطلب منه باش يكلمك كيف يجي,لازم نطلب منها بشي تكلمك كيف يجي
انجم نكري ادوات متاع غطس,نجم نكري أدوات غطس
فمة وين نحطوا الجوابات قرييب من هوني,فما وين حط الشوابات قريب من هوني
اه باهي تصور قداش الخدمة هاذي تاخذ كان تطرح سؤال ثاني على كل واحد ايجا فيسع و خوذ باقاجنا لازمنا توا نمشيو لمكتب الديوانة,اه باهي تصور خداش الخدمة هذه تاخذ كانت تطرح سؤال ثاني على كل واحد يجا فيه ساخوز باجاجنا لازمنا توا نمشي والمكتب الديوان
فكرة باهية معمل وقتاش جاي,فكرة باهية معامل وقت الجاء
باهي ما فمة حتى مشكل انجم نشوف باسبورك,باهي ما فب ما حتى مشكل نجم شوف باسبورك
روبة سمحة الي لابستها,روبا سمح اللي لابستها
عطاتك مخيبها كلمة سترها تحسها متاع عبد عامل جريمة وقتلي هو جايب,عطاتك مخيبة كل ما تسترها تحسها متعبت عام الجريمة وقت اللي هو جاي
العشية تنصب الشعبي متاع دزاير العاصمة و تسلطن دايوغ حفظت برشا من ريبرتوار الشعبي,العشية تنصب الشعبي متع تزير العاصمة وتصلت ان دايوغ حفظت برشة من الريبرتوار الشعبي
قطر ولا الامارات تهز حتى كاس الحومة توا تشوف دنيا كيفاش تتقلب,قطر ولا الإمارات تزحتك كيس الحومة وتشوف الدنيا كيفاش تتقلب
عملت حجز باسم تارو تاناكا,عملت حجز بس انتار وتناكا
هاك الكلام الي يقولهولي و هاك التعنيق بالقوي و البوس من طرطوشة,هيك الكلام اللي يقول هوليو هيك التعليق بالخوي والبوس من ترتوشة
اقل منها في اوروبا و امريكا من يستطيع ان يصدق هاذا,أقل منها في أوروبا وأمريكا من يستطيع أن يصدق هذا
يمكن اما لازمنا نحطوهم بعاد على بعضهم,يمكن اما لازم اضعهم بعض على بعضهم
وسبو تونس وقالوا ملا بلاد وولات هيستيريا جماعية و بعد نفس هاك الناس هذوكم عرضوهم,وسبوا تونس وقلوا من البلاد والتي هيستيريا جماعية وبعض نفس هكى الناس هذوكم عرضوهم
بلاش حليب يعيشك,بليش حليبي عيشك
اوه يا ربي ما كنتش نتصور باللي مازال عندي هاذا,أوه يا ربي ما كنتش نتصور بلي مزال عندي هذا
فمة حوايج تستاهل تسكر عليها خاتر بالحق لازم تتسكر كيما المشاكل,فما حواشة السهل تسكر عليها خطر بالحق لازم تسكر كما المشاكل
اليوم فطرت شطير راس علوش مصلي يعمل كيف وهو ما جعلني نتذكر موضوع هجرة,اليوم افترت اشطي الراس على اللوشموس ليعملي الكيف وهو مجعليني نذكر موضوع هجرة
حجز للسبعة باسم مانو,حجز السبع بسمانه
انجم نخلص بشاك سياحي,النجم الخلص بشيك سياحي
ضربوني,ضربوني
تبدل فلوس متاع البرة,تبدل المال من الخارج من الخارج
هانا مع بعضنا اليوم فقت فرحان عرفت تحس روحك فرحان وتضحك من غير سبب,هنا مبعضنا اليوم فقط فرحان عرفت تحس روحك فرحان وتضحك من غير سببك
انا و الله متاسف,أنا والله متأسف
على مية,اشتركوا في القناة
هاذا عم الشادلي,هذا عم شهد لي
متقاعد بحبوح و معروف بخفة الروح,متقعد بحبوح ومعروف بخفة الروح
ديمة يعاون باللي ينجم على خاطر يحب الناس الكلها تقدم,دي ما يعاون باللي نجم على خاطر يحب الناس الكلها تقدم
و بفضل ادارتي معادش محتاج يعدي نهار كامل من بلاصة لبلاصة باش يسقد قضياتو و قضيات احبابو,وبفضل إدارتي ما عادش محتاجي عدي نهار كامن من البلاسة لبلاسة باش يسجد قضياته وقضيات أحبابه
على خاطر الخدمات الادارية قربتلو و تجمعت في فضاء مشترك واحد,على خاطر خدمة الإدارية قربت له وتجمعت في فضاء مشترك واحد
نلقاو فيه مجموعة من الخدمات الاكثر اولوية عند المواطن حسب احتياجات كل منطقة كيما البوسطة البلدية ستاق سونيد,نلقاه فيه مجموعة من الخدمات الأكثر أولوية عند المواطن حسب احتياجات كل المنطقة كما البوستة، البلدية، الستيج، السناد
القباضة بيرو الشغل صناديق الضمان الاجتماعي الثلاثة و اتصالات تونس,الإقباضة، بيرو الشغل، سانديق الضمان الاجتماعي ثلاثة واتصالات تونس
في شباك الكنام سلم عم الشادلي بطاقة استرجاع مصاريف دواياتو,في شباك لكنام سلم عام الشادلي بطاقة استرجاع مصاريف دوياته
مع عون السينربياس استخرج شهادة التقاعد متاعو,مع عاون السينيخ بيس استخرج شهدة التقاعد متاعه
و في اللخر تعدى لشباك البوسطة و صب فلوس في الكارطة ايدينار متاع ولد جارو,وفي الأخر تعدى لشباك البوستة وصب فلوس في الكارتة او دي ناغم تعويل جارو
الحاصل الي كان يعدي فيه نهار كامل عم الشادلي قضاه الكل في سويعة من زمان بركة و في دار خدمات واحدة,الحاصل اللي كان يعدي فيه نهار كامل عم الشاد اللي قضاه الكل في سواعة من زمان بركة وفي دار خدمات واحدة
و على خاطر عم الشادلي و التوانسة الي كيفو يحبو يقدمو في حياتهم ادارتي قربتلهم,وعلى خاطر عام الشيدلي والتوينس اللي كيفوا يحبوا يقدموا في حياتهم إدارتي قربت لهم
و باش تطلعوا على باقي الخدمات الي يوفروهملكم لي ميزون دي سيرفيس ادارتي,وكي تتطلع على بقي الخدمات التي يوفرهم لكم للميزان دي سيرويس إدارتي
نحب نقدم,نحب نقدم
اصلاح منظومة الحماية الاجتماعية من اولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية و تزيد و يلزمنا نحسنو فيها و من اهمها احداث برنامج الامان الاجتماعي للفقراء و ضعاف الحال,إصلاح منظومة الحماية الاجتماعية من أولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ما شاء وتزيد ويلزمنا نحسنه فيها ومن أهمها إحداث برنامج الأمان الاجتماعي للفقراء وضعاف الحارب
المنتفعين بالمنحة الشهرية وصلو لي ميتين خمسة و ثمانين الف و شهريتهم تنجم توصل لميتين و اربعين دينار حسب عدد اطفالهم و حالتهم,المنتفعين بالمنحة الشهرية وصلوا الـ 285 ألف وشهريتهم تنجم توصل الـ 240 دينار حسب عددة فايلهم وحالتهم
التغطية الصحية توسعت اكثر باش تزيد تشمل العاطلين عن العمل و تضمنلهم حقهم في العلاج الاجر الادنى تزاد ثلاثة مرات في الثلاثة سنين لخرانين الفين و سبعتاش الفين و ثمنطاش و الفين و تسعطاش و هكة المتقاعدين في القطاع الخاص تزادت جراياتهم,التغطية الصحية توسعت أكثر لكي تزيد تشمل العاطلين عن العمل وتضمن لهم حقهم في العلاج الأجر الأدنى تزاد ثلاثة مرات في ثلاثة سنين الأخرين 201720182019 وهكا المتقاعدين في القطاع الخاص تزادت جرايتهم
و تمتع بها اكثر من ستمياء و خمسين الف منتفع,وتمتع بها أكثر من 650 ألف منتفع
من ناحية اخرى ما ننساوش منظومة احميني,من ناحية اخرى من انساوش منظومة احميني
الي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي,اللي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي
الي باش تسهلهم التمتع بالتغطية الاجتماعية و التامين عن حوادث الشغل,اللي بيش تسهللهم التمتع بالتغطية الاجتماعية والتأمين عن حوادث الشغل
من خلال الانخراط عن بعد بالتليفون,من خلال انخيرات عن بعد بالتليفون
مع احداث القانون الجديد الي ينظم النقل متاعهم,مع إحداث القانون الجديد اللي نظم النقل متاحهم
و على خاطر اليوم قاعدين نسرعو في رقمنة الخدمات الاجتماعية و تحديثها,وعلى خاطر اليوم قاعدين نسرعوا في رقمنة الخدمات الاجتماعية والتحديثة
بدينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس,دينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس
الي باش يتمتع بها اكثر من سبعة ملاين تونسي تابعين للضمان الاجتماعي,اللي باش يتمتع بيها اكثر من سبع عملين تونسي تابعين للضمان الاجتماعي
و نزيدوهم بطاقات العلاج امان الي قاعدة تتوزع على تسعمياء الف عائلة محدودة الدخل,ونزيدوهم بطاقات العلاج أمان اللي قاعدة تتوزع على 900 ألف عائلة محدودة الدخل
و هكة نكونو قدمنا خطوة كبيرة,وهكا نكون قدمنا خطوة كبيرة
باش منظومة الحماية الاجتماعية تولي شاملة للتوانسة الكل,باش منظومة الحماية الاجتماعية تولي شاملة للتوانس الكل
نحب نقدم,نحب نقدم
رجعة صغيرة قبل ما نحكيو احبابي على منافس الترجي,رجع صغير أقبل من أحكي وأحبابي على منافس الترجل
المحتمل في ربع نهائي رابطة الابطال الافريقية التشمبينزليغ,محتمل في ربع نهائي دور الأفطال الأفريقية
نحكيو تاريخيا شيخ الاندية التونسية بي اربعة تتويجات,نحكي تاريخيا شيخ الأندية التنسية بربع تتويجات
من الف و تسعميا و اربعة و تسعين لي وقتنا الحاضر,من 1994 لوقتنا الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب ابليس,يسعى الترجي بقيادة الرذيج عيدي للأقب الخامس خمسة وخميس حاضر محمد غايب إبليس
لحظة قبل ما نينسا احبابي مبروك لي شباب امال الترجي الانتصار بي ثونايه مزيانا على النادي الرياضي لي حمام الانف,لحظة قبل ما ننسى احبابي مبروك الشبانة مال الترجي انتصار بالثنائية مزيانة على الناد الرياضي لحمام لانف
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي,اهداف خليل القنيشي في دقيقة 68 وزاكريا العيد في دقيقة 78 مبروك للدرجة
الاولاد,ترجمة نانسي قنقر
اليوم معا بعضنا,يوم بعضنا
باش نحلو لغز,مش نحلو لخص
لغز اليوتوبرز متاع تونس الكل معرفوش يحلوه,اليوتيوب رزم تاتونس الكل ما عرفوش يحلوه
لغز هذايا صعيب,لغز ذي صعيب على
عالاخر في اليوتوب و حد ما فهمو,الاخر في اليوتيوب وحد ما فيه
كيفاش تطلع في ترندينق باج,يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن
انا سعات نعمل فيديو اول نهار يعمل اربعين الف فيوز في خمسة,أنا ساعات نعمل فيديو أول نهار يعمل أربعين الفيديوز خمسة
و ما يتلعش ترندينق باج و ساعات نعمل فيديو,وما يتلعش تريندين وساعة اتنامي الفيديو
فيه عشرا آلاف فيوز و شوايا كومونترات و شوي جامات,وفي 10 ألف نفيوز وشواء كوموتر في شوية جميلة يا
يطلع ترندينق,ترجمة نانسي قنقر
لذا اليوم معا بعضنا باش نكتشفو اللغز,نيلة اليوم ما بعضنا مش نحلو اللغة
انا انا اليوم,إنه يوم
نحب الفيدو الديا تطلع ترندينق شنيا يلزمني نعمل,أحب الفيديو إذا تطلع؟ ترين ليس لعب
اليوم معا بعضنا باش نتعلموا,يوم بعضنا بشي نتعلموا
نحاولو نوصلو الفيديو,ترجمة نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر نانسي قنقر ن
كي ندخل ل ترندينق باج شنيا نلق,ينودخل لترنديك بيسنين القادم
سانفارا بلطي,سوفر قلتي
جيجيا و نهبتو لوطا فمة رابرات اخرين,زي زيئة ونابطولو تفا مرة پوری تخورو
كيما نادر ق,كما ندرجي هاش
دانس ستيب وان يلزمني,دوك step 1 الزمني
نكون رابور يلزمني نكون رابور,إن كون ربفور إن كون ربفور
ما فهمت ش انا كيفاه مجاتش البالي,وفندس إنيكي فيس، مزيطس البيلي
الي يلزمني نكون رابور باش نضهر في ترندينق باج,إلي يرزمني كورا بشنظر في تريندك بيجي
نكون رابور,ايه قرأ برقسي
مكي لازمك تكون رابور مكي مكي تصرف لازمك تكون رابور نلوج على انسرو نلوج على انسرو,مكي يزوك كورا بور مكي تصرف يزوك كورا بور لو جالي انسترير لو جالي انسترير
خالد بو شلاكا,خالق بوشلاء كاة
راكش عاليوتوب راكش عاليوتوب,اشتركوا في القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القناة على القنا
راكش عاليوتوب و ناكل في واحد مقلوب,ريكش عاليوتيوب وناكل في واحد مقلوب
ناكل في واحد مقلوب تاوا بارد,نكفي واحد مقلوب ضوى بيرد
و تاوا بارد جبن ما حبش يذوب,ودوه بارد وشبه المحب سيذوب
الجبن ما حبش يذوب الجبن ما حبش يذوب,اسبت محب جيدو اسبت محب جيدو
الجبن ما حبش,سبق محبسي
و تاوا ناكل في واحد مقلوب,وطول نكشف واحد مقلوب
الجبن ما حبش يذوب,اشبت محب جيدوت
الجبن ما حبش يذوب,اشتركوا في القناة
و تاوا ناكل في واحد مقلوب,اشتركوا في القناة
ستانا,اشتركوا في القناة
اان,اشتركوا في القناة
منلعبش فيفا نلعب كان ال برو كلاي ميهموش,ما نلعب شلفي فانا لعب كل بيرو كلا يميهم مشكل
شكون الي ضدو,ترجمة نانسي قنقر
لنا قز قز هاو فدو و كلاي باش يدبحو,غز غز هاوف أدوه كنا يمشي ألم حوله
زيدوا زيدوا زيدوا سبو,سي دو سي دو سي دو سي
نخدب كوميرسيال و كان عجبو,نخدم كوميرسيال وكي نعيش
كان نكلم ولاد الحومة التو في لحضة يهدو,اشتركوا في القناة
زمنن قلمن ماثر فاك الم ن تبا فيفا تبا قلمن عبادن بهمن كلاها بهمن عبادن,زمن قرن ألم تب فيفا تب قلم عباد بهم كلها فهم عباد
البوم المتاهة,ألبوم المتيحة
سيك جونا باهي تهنيت,زونبير تنية
عل بوت متاع رابورات تاو نجم نطلع في,ترجمة نانسي قنقر
اما مزال,ترجمة نانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قنانسي قن
مزال فمة لغز واحد آخر في ترندينق,مزيل فما لغز واحد اخر فترة
تدخل ل ترندينق باج تخرج امراض جنسية حمد لله يا ربي,تدخل للتريندك بيس تخرج أمراض جنسية الحمد لله يا رب
كليب نرمين صفر,لبنر منصفر
توا فهمت الي لكليب ماصت و عاملينو بلعاني ماصت باش لعباد تتفرج فيه لكن,فهمت اللي كليب مصد وعملينه هون بالعاني مصد مش لعبية تتفرج فيه لكن
فمة روج يحكي على كليب شقو دقو,ثم الروج يحكي عليك لي بشي قدو
و مشكلو فاش الي مهوش الروج الي مهبط الفيديو,اللي مهوش الروج اللي مهبرت الفيديو
روج ترندينق مش روج مهبط الفيديو يلزمني,روش ترين لك أما موش روش محبب بطل فيديو يزن
نفهم يلزمني نلق حل,نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم نفهم
شنيا ادية اهداف الريل مدريد و برشالونة تعليق حافض الدراجي شاشة كاملة اتشدي,هداف ريال مدريد بارسلون تعليقها في الدرجة شيئا كامي لها جديد
شاشة كاملة اتشدي,شكي ملاحج دي؟
لولاد اذيه لازم تتحط في تيتر متغ فيديو ادية شاشة كاملة اتشدي,هذا يلزم تتحط في تيترد على الفيديو هذا شي شي كامي لها جديد
باز آذك هو السر ورا ترندينق باج متاع,بوز هذيك هو السر وراء التريندينج متع الجمهور
خمم في عرضك قبل ما تحكي على عرض الناس,خمم في عرضك قبل ما تحكي على عرض الناس
سارا هاذا شتحبو اليوتيوب,شوال هذا شريط ربول يوتوب
اوكي اكل عبر متاع فوسي توب,اوكي كله عبارة متافوسيتو بذوق
اوكي اوكي جونا باهي,وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير وغير
فمة برشا كورة لولاد برشا كورة الحق متاع ربي,برشة كورة لولياد برشة كورة الحق تعربي
فريستايل نرمين صفر هام برشا يحكيوا على نرمين صفر,ريستايل نرمين صفر أنا ما أرشى يحكي أولا من نرمين صفر
ياخي علاش برشا يحكيوا على نرمين صفر,أليس برشاكي أولا من الرمز فارغ
تقشتيلة على نرمين صفر شادي,ألنرمن صفر شدي
بلاهي خن نتفرجو,لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة لحظة
خنشوفو لولاد خنشوفو هديا خمسة و تلاثين في ترندين,نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن
لولاد خنشوفو شنيا الي يلزمني نعمل,خنشوفوا شنية اللي يزنني نعمل
اربعة و عشرين الف فيوز من اربعة و عشرين مارس,24 الفيوز من 24 مارس 24
يعني تاوا عندو قريب جمعة و هوا في ترندينق باج يلزمنا نلقاو حل و ميتين لايك,يعني طبع عنده قريب الجمعة وهو في التريندينج يلزمنا نلقاه الحل ومئتين لايك
انا عمري لا عملتاربع و عشرين الف فيوز و ميتين لايكس الحق متاع ربي قريب تلاثميا لايك,أنا وعمري اللي عملت وعمري اللي عملت 24 views و 200 likes حق تعرف قريت 300 likes
يلزمي نتبعو الفيديو هذايا,نزم ننتبع الفيديو ذي
يلزمني نتعلم مل فيديو,اشتركوا في القناة
كفاش نجم نتلع في,المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجمات المترجم
نبدا الفيديو متاعي ب ابوني في الكوان,نبدأ الفيديو متاعي بسابونة في الكوان
لولاد انزلو ابوني تاو لولاد انزلو ابوني,توليت إزلو أبوني توليت إزلو أبوني
كلها تنزل ابوني اعملولي ابوني في شان يوتوب متاعي,باطل كلها تنزل أبوني أعملوا لي أبوني في شن يوتيوب متاع؟
ابوني يلزم تعمل ابوني,أبوني يستمر أبوني
يلزم نحط اللوقو اعملو ابوني,إذا نحط لكم لهن اللغو أعملوا أبوني
اكايا مريقل,كمريك؟ كمريك؟ كمريك؟
نرمين صفر اوكي,مينس فرررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررر
