dataset,prediction,reference,duration_s,audio_id,sample_wer
labeled_algerian,"أمريكا Hmm, hmm, hmm. السفر المغريبي مثلاً رخص اجتهاد Bennett رخص اجتهاد، هادك المخرج خصو اجتهاد، وربما على مرتبطة بإبداع، ولكن حنا عندنا إكراه هادك المخرج كتقع وخذ دعم، كتقع محصور بواحد، واحد كايتشارج، عنده واحد شهور يعني جاي رمضان خصو يجدلو. [Speech]",ميريكان تا فالمغرب مثلا را خص غي اجتهاد فعلا را خص غي اجتهاد هداك المخرج خصو يجتهد را مسألة مرتبطة بإبداع ولكن حنا عندنا اكراهات هداك المخرج كتلقاه واخد الدعم وكتلقاه محصور بواحد واحد عندو واحد ست شهور يعني جاي رمضان خصو يوجدلو الهدف وماشي هو الإبداع الهدف هو من الفتاة,27.4,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/e28e5c73-d614-452d-8616-4eb2fa9d94d0,0.7254901960784313
labeled_algerian,أنا عارف إن هالشي ضد الكونسبت ديال الميديا، هتبقى دماغك الميديا كاسبريت لعبلا على السلبية، كنشوفو بعد مرات دي ميديا كيكون أصلان سبيسياليتي ديالهم هي الشو ها هو هي هالشي. فـ في نظار كنت شايع مني كنشوفو دي كرياتور تكون دون، اللي احتاوه ما كيمشي وتقربيا فهمت تسوو شو، وكاتشوف أن هو كيقولك دايما ديك القضية لي شوف شوف يوتيوب، شوف كل كيتلاع في يوتيوب، علاش الكونتينيو زوين ما كيتلاع في يوتيوب.,انا عارف ان هادشي ضد ديال حيت بعض المرات كتبغي تلعب على على السلبية كنشوفو وبعض المرات كيكون اصلا ديالهم هي الشوهة وهي في نظرك نتايا ملي كنشوفو اللي حتى هوما كيمشيو تقريبا فنفس التوجه كتشوف انه كيقوليك ديما ديك القضية ديال شوف شوف فيوتوب شوف شكون لي كيطلع فيوتوب علاش الزوين مكيطلعش في يوتوب,28.65,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/0109f6b1-b735-40d4-93d8-b52fa92021e9,0.9818181818181818
labeled_algerian,نبدأ من من هاد التقنية دي ويعني بياسو تقة تقة الكافية في الطاقات وكفاءة المغربية بارك الله فيك دكتور نزيه. بكل الله. نبرة لحدا مشاهدين الفقرة حنتليت. [Music] ضيفتنا اليوم في حنّت اليد سيدة خديجة الصغير، ايه نشيك تشرّف تعاونيا، ايه لي نسيج دير الزرابيك كيف ما كنشوفو تبارك الله يعني، حافظتو على هاد الباتريمو لهد التورات.,نستافدو من من هاد التقنية هادي ويعني التقة الكافية في الطاقة الكفاءات المغربية تبارك الله عليك دكتور اللحظة مشاهديني للفقرة تحنت ليا ضيفتنا اليوم في حنة اليد السيدة خديجة غير اه نتي كتشتغلي فتعاونية اه لي النسيج ديال كيفما كنشوفو تبارك الله يعني حافظتو على هاد او هاد الترات,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/c27a8443-4f7a-4a59-827b-4ad3b0faf89e,0.7142857142857143
labeled_algerian,تقول لبرونو ريا بوندو واحد ست شهور ولا عام وتخسر وترجع كموظف غادخل فواحد سيركل، ما تمرد عايش، طلعت ليه وطلعت ليه ودوزين قولي المنصبة باش يوحي. طلعت ليه أنا من باتروني واللي هاج هاج رسميا، شوفت شحال غادت ليه وليش دخل امبلويم وطاف في الحين ناس كان باجيهم طول. صحيح صحيح. صحيح صحيح. وتخبّيتش وبقيت دواس في هاد الـ period وتنكمو ضاف، كان كنما كيقولو كان داوز روحي، جيني هان تيبريميش في هاديك الـ period من زيان، من بعد.,واحد ست شهور ولا عام وتخسر وترجع كموظف غدخل واحد طرات ليا انايا من الباطرون وولد الحاج الحاج اسميتو تال الغد ليه وليت داخل بحال بحال الناس كنباتي وندخل صعيبة اصاحبي والله الى صعيبة او وبقيت دوزت موظف كان كيما كيقولو كنداوي فهمتيني عند فهاديك مزيان من بعد,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/e52e768f-f7ea-476d-be36-321c225797b7,1.375
labeled_algerian,هادشي وتنقدر هادشي. شكران ليك مرة أخرى مونا. شكرا ليك شرطة. الخبر التاني هو من بداية البرنامج وانتي كاتقولي عليه هي عقدة تفضيل الأخ. وعندك قصة. فاش كنتي صغيرة ضربك خوك. وفي القك. ياك ضربك راسك. وانتي. ضربك بحجرة راسك. وانتي ما همكش بأن عندك الدم في راسك ورجع. همكت بشي فرحانة ضربك وانتي فرحانة غدا البار.,بهادشي وتنقدر هادشي شكرا ليك مرة اخرى منى شكرا ليك شرفتي الخبار التاني هو من بداية البرنامج ونتي كتقوليها ليه هي اه عقد ده التفضيل للأخ وعندك قصة فاش كنتي صغيرة ضربك خوك وفلقك ياك ضربك لراسك حجرة ضربك بحجرة لراسك ونتي ما همكش بأن عندك الدم فراسك والوجع همك تمشي فرحانة ضربك ونتي فرحانة غادة للدار,29.5,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/b0d9820f-4087-4527-ad7a-bbac613baa81,0.543859649122807
labeled_algerian,الأساتذة بياصّروا في في الجامعات يعني اللي يمرّوا وقتها تكون عنده واحد ااا كتكون عنده واحد الموارد مثلاً باش يدير بحوث أكاديمية اللي هي بحوث كبيرة. وكيكون عنده واحد دعم مالي اللي هو دعم كبير. وكيتم تكوين جروب واحد طريق الصح. وفي نفس الوقت ااا ما بين تقريبا سنة أو سنتين كتسعتالو واحد,ولكن تاخد تعطي قرض ديال مية ديال النقود النقود اللي كاينة اليوما كتسني كونطرا انه غيترجع لك مية وخمسة غيترجع لك مية وخمسة بقوة القانون الى هداك مية وخمسة غتهاجمو في المحكمة وتاخد ديالو وديال ولادو وتسيزي الدار ديالو هادي مكيناش في الاقتصاد ولذلك هادي كتخلق كتخلق كتخلق,28.45,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/e3de0072-ea72-4e24-b6b2-9fd9c532e2f1,1.1041666666666667
labeled_algerian,روتس في لغا تاعطينا هاد الأعذار، مكيلك كنت المراحل كلها سليمة غنوصول هاد النتيجة، فبعض الحالات الأسباب لحد الآن غير معروفة. في إيدك يعني ماشي ويرتسيها، ماشي عندها علاقة بالجينات كيوقع خلل في هاد التكوين. دوك الخلل الأول كيف ما قلت ليها ما هو أن الرحم ما غيكونش، كيسمو بفرنسيه ستشين أبلزي، يعني ما كنش.,هي لي غتعطينا هاد الأعضاء الى كانت المراحل كلها سليمة غنوصلو لهاد النتيجة فبعض الحالات الأسباب لحد الآن غير معروفة شي وراثية ماشي عندها علاقة بالجينات كيوقع خلل فهاد التكوين الخلل الأول كيفما قلتي لامها هو ان الرحم ما غيكونش كيتسماو بالفرنسية يعني ما كاينش,25.9000625,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/559fcb64-cf1b-4a6e-8450-b9664ec4f448,0.7111111111111111
labeled_algerian,واحدة في أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة، أربعة،,وحدة فيها الربعة را الربعة الربعة مجهدة الربعة مزيان فهمتيني ربعة مجهد هاكي قلتي راه مكانة مكانة لكن راه كاين واحد النوعية ديال الناس كتحرك فواحد الفلك راه يستحيل يخليوها دخل مع الباب امم الى مكانتش لابسة واحد اللبس معين وهو محتاج انه يدخل لهداك الفلك باش كينمي,26.25,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/94e50a25-9a67-4d8b-809c-e26aeca64b1f,1.1875
labeled_algerian,ماشي اللي استقل بالعمل ديرو، اللي تفصل عن العمل. قانون فصل 1942 من قانون 31 سفر 1900، التدابير الجديدة اللي كانت جديدة لحماية المستهلك. تسقول في حالة الفصل أو أزمة اجتماعية، هادو جوج الحالات. وكان عندك قرض سواءً لتسهيلات أو عقاري. حصل لك فصل أو أزمة اجتماعية، الفصل حنا عارفينه.,ماشي اللي استقل من العمل ديالو اللي تفصل عن العمل القانون فصل مية وتسعود وربعين القانون واحد وتلاتين صفر تمنية التدابير الجديدة لي كانت جديدة لحماية المستهلك كتقول في حالة الفصل او ازمة اجتماعية هادو جوج د الحالات وكان عندك قرض سواء د الاستهلاك او عقاري حصل لك فصل او ازمة اجتماعية الفصل حنا عارفينو,27.9,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/0ac31723-8a30-4b19-a5f0-f8bfcf0a3114,0.5454545454545454
labeled_algerian,السلام عليكم ورحمة الله. كانت كانت غدا جاية تضرب في الرأس. في طلعيص آخرين نوليك الحمد لله، الحمد لله غير الناس اللي كيسوقوا في الطريق. يديرو الكاسك ويرتوش فيها، يرتوش فيها الباب في الطريق. إذن الحلقة اللي معنا اليوم دكتورة أوفى، هي واحدة من النساء اللي باقية صغيرة، واللي للأسف يعني كانت مع باباها.,زعما ماشي كانت تقدر تجيني الضربة فبلايص خرين ولكن الحمد لله الحمد لله غير الناس اللي كيسوقو فالطريق يديرو الكاسك ويردو شوية يردو شوية البال في الطريق اذن الحالة لي معنا اليوم آآ دكتور رؤوفي آآ هي واحد البنيتة اللي باقية صغيرة واللي للأسف يعني كانت مع باباها,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/cf1eb9d2-a650-4f2d-a733-c32a926b1205,0.75
labeled_algerian,في لمة جوز، ميرين موك يحمي، كيخفّض نسبة الإصابات ديال الفعل المسوّج، طبعا 70 في المية. هو مهم كيكون عندنا ارتداء الخوذة أو الكاسك. كيف ما كنشوفو الأغلبية ديال راكبي الداتا توما شباب، والأغلبية ما كيديروش هاد الأسماء. نعم. أو كده كنشي... شي مساج ها باسي. هو ارتداء الخوذة، أكيد دكتور، هنا بالنسبة للإصابة غريبة بحوادث السير، شنو هم الأعذار اللي كنشوفو تكونو أكتر عرضة للإصابة؟,هو كيحمي كيخفض نسبة ديال الإصابات ديال ربعة وسبعين فالمية فهو مهم كيفما كنشوفو الأغلبية ديال راكبي الدراجات هما شباب والأغلبية مكيديروش هاد سميتو نعم الى كان شي شي ميساج وارتداء ارتداء الخوخ الخدع اكيدة ادكتور ان بالنسبة للاصابات غالبا في حوادث شناهما الأعضاء لي كنشوفو تيكونو اكثر عرضة للإصابة انا,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/1f4633ce-5cab-4da2-9c31-91a11a679fed,1.0588235294117647
labeled_algerian,"كتقولي تك تحل تك يتحل مشكل. donc, ووو سمعت باقي شو ها. أنا هاكا، طب أيشي، قلت لك دابا نبكي فو سا سا نضحك نبكي ونضحك على شحال جانيت نفسها. أها. donc، فتقدر تبكي وتبدي ليه للطمع را ما. يعني كنستعمل كنكون كن نبكي وكنضحك على نفس الحاجة. و خامو نا. فهاد السؤال، فهاد الطرف كاين سؤال ديال التمرد. انتي شخصية متمردة. متمردة. دو ناتشر. من من صغري متمردة وكان ظن ماجدش من لي.",كتولي تا كتحل تا كيتحل المشكل انا هاكا بطبيعتي نقدر نبكي نضحك نبكي ونضحك على شي حاجة نيت نفسها اهاه كتقدري تبكي وتبدلي كنبكي وكنضحك على نفس الحاجة وخا منى فهاد السؤال فهاد الظرف كاين سؤال ديال التمرد نتي شخصية متمردة متمردة من صغري متمردة وكنظن مجاتش من,29.05,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/d907830d-ee52-40d3-9cb0-aff79ab663f3,1.1458333333333333
labeled_algerian,"source de l'information de bhalia, akshir mokh, ou l'anglais, bghina oula kanana. العربية هاديك لغة مقدسة غادي تبقى قديمة، واللغة العربية را تبقى بينصرة. هاديك فهمتي نهاريك ما لونغريت دري البحث العلمي، source de les informations, bghiti developpe, bghiti domine, tchibih bghit bghit bghit bghit. يعني تضرب واحد لخ... واحد الخوطه اللي هو ما فهمتي، يعني غتسبح بلادهم بزاف. Longry.",مكونين فواحد المستوى عالي اللي يقدروا بعدا كيدليو بالحقيقة حيت راه قبيلا قلت لك الباحث والمجتمع المدني اليوم ملزم بواجب الحقيقة نمشيو نيشان المسألة ديال الحلول المقترحة نبداو بالمسؤولية ديال الدولة وهنا غادي نسولك غي واحد السؤال قبل ما جاوبني واش واش نقدرو,28.3,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/24acbaa8-f024-4eb9-a0ec-b0d1d2c5b9ba,1.3488372093023255
labeled_algerian,نصلا لالدياليز أو لزراعات الكيلي. والحله التالتة المهمة، وهاد هي الميساج المهم اللي خصنا ندرو عليه، هم المرضى اللي تكونو دايجة تعانيو من مرض الكيلي أو من مرض آخر، مرض اكسفه الضغط، داء السكري، ولا مرض سرطان، وكان يمشيو يتناولو أعشاب باش يداويوا هاد الأمراض فعوت ما ياخذو الأدوية ديالهم، ولا أنقى بيق معاه هاد الأدوية. وكان عارفوا باللي بعد الأعشاب فاش كيتناولو معاه هاد الأدوية، الخطورة ديالهم كبرت.,مزيان اه خاي اسامة هضرنا على ديال انك كيفاش تردو هذا بزاف ديال الناس عارفين بالنسبة حنا مثلا كيشوفونا بزاف دالناس كيكون عندهم فهمتي اهاه شنو اه نصيحة ديالك مثلا اثناء السفر فهمتي مثلا بنادم تيسافر اه كيفاش يدير انا عارف انا مني وجبد انا كنت كنلقاها كنت نهار,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/306a4eba-f756-4a5f-ae51-1b77c6860455,1.4081632653061225
labeled_algerian,اللي كييجي ليفري واريوس ناس لي بدو من الصفر وحققوا نجاحات كبيرة تحضوا المحيط ديالهم تحضوا لاسوسيتيت تحضوا أي حاجة تحضوا باش ينحقو يحققو الأحلام ديالهم اليوم معيا واحد طيف تخصصيال طيف انتو ما أغلبيا غيكون تعود عليه والناس لي مسبعيني غيكونوا عرفوه هو سيمون سيف نزلوه مرحبا بيك سيمون سيف عندنا,اللي كيجيب الناس اللي بداو من الزيرو وحققوا اه نجحت اه كبيرة تحداو المحيط ديالهم تحداو يتحداو اي حاجة تحداوها باش ينجحوا ويحققوا الأحلام ديالهم اليوما معايا واحد الضيف ضيف نتوما اغلبية غيكون متعود عليه والناس اللي متبعيني غيكونو عرفوه هو السي منصف بنجلون مرحبا بك السي منصف عندنا,27.75,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/4401784e-8b4e-4f75-9cbf-7a275a9261b4,0.7346938775510204
labeled_algerian,أنا ماشي ولوزين وما كاريش لوزين وما كاريش ايه كيفاش نش... ايه وحدة إنتاجية، دوك ما كنتاش عارف فيها وين ولا كونتابيليتي أناليتيك. وهنا وهادا الوحدة الإنتاجية سمح لي سموه صفر، ايه باش يفهمونا. بديتي هوللا 第一场وش ودرت ستونوبيلات وخرجت سيارتي Сорок процентов убей ودخلت الفلوس ولكن عطيت الفوكس ديالي عطيت عطيت لا كونسنتراسيون بزاف. لبيع,انا ماشي ولد لوزين وما قاريش لوزين وما قاريش اه كيفاش نشأ اه وحدة انتاجية ما كنت عارف فيها والو وهنا وهاديك الوحدة الإنتاجية اسمح لي السي منصف اا باش يفهموا لنا بديتيها ولا لا نيتها ودرت الطونوبيلات وخرجت وبعت ودخلت الفلوس ولكن عطيت ديالي عطيت بزاف للبيع,28.4,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/42b7c4f9-07e3-4f5d-b051-17bfd33943bd,0.7708333333333334
labeled_algerian,"assistant [{""Start"":0,""End"":7.22,""Speaker"":0,""Content"":""ومفيد جدا، نشكرك بزاف على تلبية وصباحي دوزا، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب نشلوه، نطلب ن",ومفيد جدا تنشكرك بزاف على تلبية الدعوات الصباحية دوزيم مقدناش الوقت باش نتكلمو كذلك على المبدأ وعلى التقنيات كلمة اخيرة تفضلي الكنزة فوق هكا كنقولو مني كيدير هاد العملية ما كياخدش الدوا من بعد ما كاينش الدوا هداك الدوا لي كناخدو اللي هوما هرمونات اللي هرمونات اللي كانوا الهرمونات اللي حنا,27.45,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/3fd9705c-4083-4ea5-b0f8-3cf468d6e51f,2.2745098039215685
labeled_algerian,أنا تشي بليا ايه ليزونغلو فون، مسي مسي إكزيزيون فهاد القضية. يس يس يس. يا، بس كنا هادا سمعت ميريكانيين، مسي تلاقى سمعت ميريكانيين فلوريدا، تلاقى سمعت فدوباي. ما ين فالمغرب كاين ناس كيجاون ديم الميريكانيين دوتان زاوت خا. يسيو كن تلقى معاه فـ، ليش يهمو الميريكاني هو الفكرة توصل. استراكشر دي دي دي الهترام ماشي يهمو شو س تقول. وش أكسيدينت ولا أي أكسيدينت ولا. أكسيدينت ولا يبغي تقول. قول لي أنت,انا تيبان ليا ماشي ماشي فهاد القضية انا هضرت مع ميريكانيين مشيت تلاقيت مع ميريكانيين في تلاقيت معهم في دبي المهم في المغرب كاين الناس كيجيو عندي من ميريكان كيجيو كنتلاقاو معاهم لي تيهمو الميريكاني هو الفكرة توصل ديال الهضرة ما تيهموش واش تتقول واش واش ولا اي كسيدنت ولا لي بغيتي تقول قوليها نتا,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/2a22bcbc-5f1b-4335-8089-390c46017d8a,1.2
labeled_algerian,وركن هوكن بدهم سفر يعني في تك في تعلس موش ليكم ما ذكرلو واحد موش ذكرنا ذكرلو واحد اتشي ذكي [Speech] يعني ايه ايه يعني خدم ودرس وقرأ ومشال الإسباني,ولكن هو كان بدا من الصفر يعني فعهد ليكم هداك الواحد ووجدنا داك الواحد هادشي اللي كاين اه لانه كان واحد الانسان مثابر جدا وطبعا حتى حتى الوالدة تاهية الوالدة يعني معلمة اجيال فالوقت ديالو يعني تقريبا كنهضرو على والسبعينات يعني اه يعني خدم ودرس وقرا ومشى لاسبانيا,29.75,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/7f28288c-ee72-45ba-9606-6a2d6d23f9f7,0.875
labeled_algerian,الخاصة والقانون العام. في المدرسة القديمة كل يوم. أي يا أخي كل يوم. نوقش نيلها نمشي تزيت ااا خديت الباكت ديالي ديك الساعة ااا من ااا ليه ستاي ومشيت درت درتوف وها كنت عطلت شوية. ولكن قلت ااا اشتكي فاش ندير تاع مبدئيا مع نداء مع الأشخاص اللي كنت معايا. بديت. ااا بديت وليسكا نمشي ناخد البرنامج نجم نيلها.,الخاص ولا قانون عام واقيلا في الكلية ايه في الكلية عجبني الحال مشيت هز جيت اه خديت الباك ديالي ديك الساعة اه من ومشيت درت درتو وخا كنت تعطلت شي شوية ولكن قلت اه شفت كيف فاش ندير تا نبدا مع نبدا مع لي كانت معايا بديت اه بديت وليت كنمشي ناخد عجبني الحال,27.95,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/62e7326e-3111-44c1-99a8-ca35a3b05ebf,0.8333333333333334
labeled_algerian,ضدّه واللي يعرف إن رجل ومرأة مش متساويين متكاملين لأن اللي يقول بالموسوعة ديال رجل ومرأة كما قالت آن موه في الكتاب ديالها برين سكس إن الدماغ عنده توجه نوعي أو جنسي الذين يقفون وراء اختلافات التفاعلات ديال الدماغ رجل والمرأة يقفون في وجهين لهن. نعطيك مثال بسيط حاجة واحدة.,ضدها واللي عارفين ان رجل والمرا ماشي متساويين متكاملين لأن كيقول بالمساواة ديال الرجل والمرأة كما قالت في في الكتاب ديالها لأن الدماغ عندو نوعي او جنسي الذين يقفون وراء اختلافات التفاعلات ديال الدماغ الرجل والمرأة يقفون في وجه العلم نعطيك غي مثال بسيط حاجة واحدة,28.5,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/2274ec24-2510-46b5-b862-c9b2ae7eddfb,0.5
labeled_algerian,كملت في الجزائر، اه وكانوا بـ بـ آخرين واحدة اه واحدة عمل بوها في الجزائر ووو أخرى بوها تانية كان كان في الـ في الـ في الـ يتاعون مع الحكومة الجزائرية في الستينات، اه هاد الشي اللي عاونني وعاونوني حتى تعلمت ومشيت عملت اختصاص في جامعات بيت، اللياقة الدوائية. لأنه كان عندي اه كان عندي هذا كذا الـ الـ الأمور العملية كنت نعمل كـ كـ مختص في الـ اللياقة الدوائية لكن كان حاسني اه تعمق أكثر ودراسات، عملت ماستر للـ اللياقة الدوائية في جامعات بيت. وبديت نعمل، بديت نعمل، من بعد مشيت من مستشفى الـ باريس للـ مستشفى,إيه لأنو حاجة مليحة أنو الناس ستفادت من الغاز حاجة مليحة أكيد أنو ناس يلحقلها الغاز للدار آه حاجة أأ وإنما الإشكال أنو إلا نتا المداخيل تاعك مربوطة بالغاز مبعد غدوة تولي تستهلك قاع ال المنتج تاعك هذا تاع الغاز ماركش بلد بترولي راك في وجه أزمة كبيرة وبالتالي حنا,46.91475,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/f03fc50f-2ba0-4a95-91c2-9388b36d9e77,1.92
labeled_algerian,"احنا را بوردي هنا لـ company. شني هي company? ها هي تشي اللي درنا سميتو company. من تين تارك داخل فاد. دوك واحنا قدينا غي التربج. من بعد غيقول لي عطينا لفاكتور. كي باش لفاكتور عطينا فاكتور وشنو؟ انتو شفتو كحنا الفلوس كاينين لف لوطنا ما شنو؟ احنا شركة را الفلوس كيخرجوا من الكونت بونكرد شركة خصهم يدخلو للكونت بونكرد شركة ولا شي حاجة؟ نوعي. Officially, ممكن احنا نفرسي وليك فكونت دير كاب بيرسونال. دوك كي وقاعدك.",ديال هاد هادي شناهي هادشي اللي درنا سميتو نتا راك داخل فهاد واحد الوقيتة ايت تربج من بعد غيقوليه عطينا كيفاش عطينا شنو نصيفطوك حنا الفلوس هاكا لا فالوطن زعما شنو را حنا شركة را الفلوس كيخرجو من هاد الشركة خصهم يدخلو د الشركة ولا شي حاجة المهم ما يمكنش حنا ديالك هاكا كيوقع داك,28.65,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/c641d197-e2dd-41a1-bcbe-1e9a3b2b3769,1.1090909090909091
labeled_algerian,يعني اه اه وهاي ده مكان نعم هذا يعني بالنسبة للمسائل اللي خصمكم ثم يقوموش بها. إذن بالنسبة للمسائل اللي خصهم يعني يتناولوها بكثرة واللي غادي تعاونهم يعني على عدم ارتفاع الضغط أثناء الأضحاك. هذا شرك زوم مثلا الخضار فواكه. يركزوا على الفواكه، يركزوا على الخضار، يركزوا على ال اش أشرب الماء، تهوية، اه و و ويتفضلوا حتى توتر تواقيع,وهذا ما كان نعم هذا يعني بالنسبة للمسائل ما يقوموش بها اذا بالنسبة للمسائل اللي خاصهم يعني يتناولوها بكثرة واللي غادي تعاونهم يعني على عدم ارتفاع الضغط اثناء اهاه باش يركزوا مثلا خضار فواكه على الفواكه ركزوا على يركزوا على شرب الماء تاهوايا آآ ويتفاداو حتى التوتر تا هو,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/b924df0d-bebf-4798-9502-06e3ff3718a2,0.7142857142857143
labeled_algerian,اللي جاوب بيي ندكشي، ستو هادا هو ديتوكس، ديتوكس ناكلو ونصحى. را هنا درت نا بودي جان نهار را ما، شوية حيت بغيت نهار ديتوكس ماشي، هو ما يكون نهائي نبقى بالجوع نهار كله. را الحجر الأول الحامض تنعرفو، وحنا كياخد فجّل ما دايفي مع شوية الحامض، سحمة كترش منو ماشي حامض كله. ديك تزبولية دائما. نقيتات، علاش تنديز نتوكسيكان، وتعتني داك نت نشات. نشات. أو,والتوابل وداكشي هذا هو تناكلو صحي انا درت نموذج ديال النهار زعما شي واحد بغا يدير نهار ماشي هو ما يكون نهائيا وبقى بالجوع النهار كلو الحاجة الأولى الحامض تنعرفو الواحد تياخد شوية ديال الما دافي مع داك الحامض صحي مايكتروش منو ماشي حامضات تتقولي ليا دائما نقيطات علاش وتيعطينا داك النشاط النشاط او,29.1,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/5cead93b-8a23-4550-9836-e2eb401e9a7a,1.0
labeled_algerian,الدوم صاحب علاش رايد عبان، نديروش راح نكون واحد البارتي باش نرجع ليكم هاد المشكل باش تفهمو المشكل الأول، هذا خالص المشكل التالت، وحق را ببلاد لخبط في تحضير. Ah c'est déjà vous ? اللي جينا نقول نديروه هاد الخرطة الصحية ديال المستشفيات في المغرب، فقدر القو دايما اللي خططوه في جامع اختصاصات زيدا البحث العلمي والعمل الأخير ديال المريض في المغرب، من المستشفيات الجامعية، واللي هو ما المستشفيات اللي كيكونو مع الكليات ما شرحت ليكم قبل، ملحوظة مهمة، راحت تلقى الكليات الخاصة عندهم مستشفيات.,اه تلاتين سنة تلاتة وتلاتين سنة كان كيهضر على اه موضوع او بنت عندها علاقة مع باها او مع الإبن او باه بنت متحررة متمردة كيما قلنا متمردة كان ماشي ساهل او كان خصني المشروع لي من بعد يكون احسن هدا هو التحدي لي كان اشنو مكتبغيش منى فمنى حقيقة هاد السؤال سولتيه ليا دابا تصالحت مع منى حتى داكشي لي ما,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/a6dfbab6-ffa3-4796-8260-06a969303bf2,1.3548387096774193
