Reference,Prediction
عندكم غلال البحر, عندكم غليل البحراء؟
شنوما الكياسات إلي نبعد عليهم, qu'estce que ce sont ces pièces
وين إجي أقرب جزار, وين يجي يا قرب جزار؟
عندي قرابة ألفين و خمسة مية دولار باليان الياباني, عندي قرابة 2500 دولار بليان اليابان
كاس يمشي و كاس يجي لين وفات بليلة حمراء في لون الروبة, qu'estce que c'est que le sigil et l'enquête de l'église de l'amérique du sud
سامحني نحب نعدي قضية, سمحني نحب نعدي قضية
دارو وهو متكي على فوتاي حاجة تفرق بين تجربة سفيان و تجربتي, دارو هو متكي على الفوتاي حاجة تفرق بين تجربتي صوفيان وتجربتي
ثمة شق كبير يدعم الحكومة و يدعو إلى الهدوء إذا اردتم اطاحة الحكومة, ثم شخص كبير يدعي للحكومة ويدعي للهدوء إذا ردتمي تحت الحكومة
البرانيين ينجموا ياخذوا كتب من المكتبة, البرانين ينجموا ياخذوا كتب من مكتبة
نحب بيت لزوز بقداش تسوى لليلة, نحبيت الزوز قد تسولي لها
نروح لداري بعد الجمعة إلي عديتها بحذاه وهو شدني من يدي قالي, نروح من داري بعد جمعة اللي عديتها بعده وهو شدني من يدي قليل
لازم تكلمني يعيشك, لازم تكلمني عايشك
ما تمشيش تنجم تشوف مصورتي, بتمشيش نجم تشوف مصورتي
نقولوا جنة على وجه الارض بلادنا عندك الحق عم حمزة ما عادش تصعب عليهم المواضيع, نقول وجن على وجه الأرض بلادنا عندك الحق عام حمزة معاك تصعب عليهم المواضيع
موش هكة الكل حويجات موش غاليين, مشاكل كل حوجات مشغالية
فماشي بلايص سماح في الحي, فمشي بلاي سماح في الحي؟
ببلادو أنو يفرح كيف يرا حاجة كيف هكة أما لو كانت صحيحة, ببلاده نيفرح كفيرا حاجة كفهك اما لو كانت صحيحة
عندك فيلم مصورة بالألوان, عندك فيلم مصورة بالإلوان؟
نشوف في شعبي إلي كان على حقو يثور نشوف في الناس تتقاتل تنهب و تغور, شو في شعبي اللي كان على حق يثور نشوف الناس تقاتل تنهب و تغور
سامحني نجم نمشي, سمحني نجم نمشي
عشرة طوابع يعيشك, عشر طلبة يا عيشك
بسم لله, بسم الله
تونس باي نايت اعرف وين تحط ساقيك تونس باي نايتدز دورى, تونس باي نايت عارف من تحط سقيك تونس باي نايت ديز دورة
ويلزمك تستنى لكسبريس سويعة اخرى فيصل الصمعي للتعليق على هذا الموضوع, ويرز بك تستنى الإكسبريس وآخر فايصل الصومعي للتعليق على هذا الموضوع
نشوفها ديما الصباح في الترينو, شوف هادي مصباح في الترينو
فيه سبعة انواع من الفتامينات و المعادن, فيه سبع نواع من الفيتامينات والمعادل
تنجم تطيح السوم لعشرين دولار يعيشك, درجة مطايا حسوم العشرين دولار عشقة
مازلت ما قررتش تنجم تعطيني اكثر وقت, ما زلت ما قررتش تنجم وتعطيني أكثر وقت؟
أول حاجة انت متأكدة إلي فمة حب بيناتكم على خاطر ما تنجم تبني حياة جديدة, أول حاجة أنتي متأكدة لي فما حب بيناتكم على خاطر ما تنجم تبني حياة جديدة؟
كان من الأحرى ان يموت حبا في فلسطين لا في كورة, كان من الأحرى أن يموت حبا في فلسطين لا في الكورة
ولا جابوا طفلة رباوها على قيم الفساد هو كي تجي تشوف فمة جانب محافظ, والأجابة طفلة ربعوها على قيم الفساد هو كجي تشوف فمجان بن حافظ
زوز تشيزبورجرز يعيشك, zuz cheeseburger ia ișcă
لكن نعطيوا الأهمية لمركز التكوين يلزمو يولي في, لكن نعطيه الاهمية المركز التكوين يلزم يوليش فيه
هذا وضع السياحة في تونس سياحتنا مصنفة الثانية عربيا بعد الأمارات وتحتل المركز في العالم, هذا وضع السياحة في تونس سياحتنا بصنفة ثانية عربيا بعد الإمارات وتحتل المركز في العالم
باش ناخذ اكبر دبدوبات يعشك, we're snagged up at the blue beach guys
جنات تكمندي في زي تنكري باش تعمل فيديو عالتيك توك هاذي, جناتك ماندي في زيتة نكوري باش تعمل فيديوهات ديك توك هذي
ضهرلي فمة غلطة في العدد, ظهر لي فما غلطة في العدد
موش معمول بالباهي, مش معمول بالبيه
في أما وقت لازمني نرجع, في أما وقت لزيارة
في الصاك هذا مهما كان الطقس, في الساك هذا مهما كان الطقس
يصيح وزيد ياقف وسط الكياس و يلوح هاك كعبة الويسكي تمشي قزاز ويرجعلي ليا أنا, يسيح وزيدي يقف وسط الكيس ويلاو حاكك عبد الوسكي تمشي كيزاز ويرجع لي ليان
من هوني للشط, من هوني للشت
اي هايل وقت فطور تحب نحكيو واحنا نفطروا, ايهي الوقت فطور تحب نحكيه واحنا نفطره؟
نحب كعكة يعيشك, نحبك يا عيشك
نحب فياقة يعيشك, نحب فيقة يا عيشك
انجم نهز الصحونة, النجم انهز الصحونة
لا يا سيد اليوم نصف النهار معبي الكل أما غدوة باهي, لا يا سيدي اليوم نصف نهار معبي لكل أمغض وباهي
ياسر غالطة فكرة اني نخبي فلوسي لبعد الانتريت و كي نموت و كان, ياسر غالطة فكرة اني نخبي فلوسي لبعض الانترنت وكنموت وكان
زوز من الناس, zuzmanes
انت البارح قلتلي ركايب العزوزة البارح مشى في البارح اليوم طاجين مشرق, انتي البارح قلتلي ركايب العزوزة البارح مشاف البارح اليوم تاجين مشارك
خرج توا, خرجت و
سامحنا رانا معبيين غدوة الليل, سامحنا رانا مع بيين غدو الليل
ما تقليش راني معاه أنا مع روحي أنا حر تحيى تونس, متقول ليش راني معاه انا معاه روحي انا حر تحية تونس
بالله يزيو بلا إستفزاز و تفاهات الترجي و الأهلي عندهم ملايين المحبين, بالله يزيب لاستفزاز وتفهات الطارجي والأهلي عندهم ملايين المحبين
ليتقدم ببرنامجه و يعرف ما عنده من مشاريع سياسية أو إجتماعية و ينتظر كلمة الشعب, ليتقدم ببرامجه ويعرف ما عنده من مشاريع سياسية واجتماعية وانتظر كلمة الشعب
قصة حياتها و التحف إلي كانوا في دار مماتها ونحكيلها على مرتي وفجعتها على بيعان الدار, قصة حياتها والتحف اللي كانوا في درما ماتها ونحكيه لعلى مارتي وفجأة على بيعان الدار
تعرفشي فماشي وتلا رخاص, تعرفش فما شوية الارخاص؟
ضاهرلي راك عملت غلطة البيت خالصة من الاول خذيتهم, ظهر لي رك عملت غلطة البيت خالصة من الاول اخذيته
منين نطلعوا للبابور, منين نطلع للبابور؟
جابوا طفلة رباوها على قيم الفساد هو كي تجي تشوف فمة جانب محافظ, جابوا طفلة ربيوها على قيم الفساد هو كيجي تشوف مجين بمحافظته
في القهوة هاذي نحس روحي نعيش في كل تركينة من الشارع هذا فمة لقشة من روحي, في القهوة هذه نحس روحي نعيش في كل تركينا من الشارع هذا فما لقشة من الروح
عندك سيقارو, عندك سيجارو؟
و هي كانت تقول عليا مهبول كنت انجم نحكي معاها في المواضيع الكل نفرغلها قلبي نحسها, وهي كانت تقول علي مهبول كنت النجم نحكي معاها في المواضيع الكل فارغلها قلبي نحسها
كيفاش كانت, o que fez kenneth
أنا زادة, نزده
بربي يا جماعة شني الحل متاعها الحكاية هذي و يقتاش باش, بربي يا جماعة شنية الحل متاحة لحكاية هذه ويقتش بشر
ما مشاش معايا, ممشيش معايا
كبار برشا, كبار برش
قداش تاخو للاجراءات, قداش تاخل الإجراءات؟
كيفاش نعملوا باش نمشيو لديزني لاند, كيف شنعملو باش نمشيو لديزنيلاند؟
ايه عندنا حجز ليلك, ايه عنا حجز ليك؟
تفضل يا سيد, تفضل يا سيد
فمة مجروحين, فما مجرحين
إلي تعدى و فات ينجم يرجع إفريقية صفحات من التاريخ طريق للمستقبل, اللي يتعدى وفاة ينجم يرجع افريقيا سفاحات من التاريخ طريق المستقبل
تصنف باللي يجي كيما يقولوا خنانة البي تردها حلقوم حتى بلاش لحم ديما, تصنف بليجي كما يقولوا خنانة البيت ردها القوم حتى بلاش الحم ديما
نحبو نخلصو كل واحد عشانا, نحب نخلص وكل واحد عشانه
مع النظام السابق حاجة أخرى نلقاوها في هذوما هيا بتصاور متاع فيلم ظافر, مع النظام السابق حاجة أخرى نقاوها في هذومة هي بتصاور متاع فيلم ظافر
مع فطور الصباح التاكس و الخدمة داخلة يكون بخمسة و اربعين دولار الليلة للواحد, مع فطور الصباح التاكس والخدمة داخلة يكون بـ 45 دولار الليلة للواحد
لين تخرجت و أنا الاول فيها ولاول متاع القسم زادا, لين تخرجت وانا الاول فيها والاول متاع القسم زادقة
نحب نعمل حجز لطاولة من الساعتين لتسعة متاع الليل يعيشك, نحب نعمل حجز للطاولة المستعتين للتسعة متعليل يا عيشك
حتى لا ننسى سجل توا و اربح رحلة إلى شمال المتوسط, حتى لا ننسى سجلت ووربح رحلة إلى شمال المتوسط
لكل من يعيش في تونس فليلفت إلى مجتمعه وليترك هذي الخرائط, لكل من يعيش في تونس فليلفت إلى مجتمعه وليترك هذه الخارقات
معملتوا شيء ثانبا إذا خرج الغنوشي راهي البلاد في خبر كان منذ وقت طويل, ما عملت له شي ثانيا إذا خرج الغنوش يراه البلاد في خبر كان منذ وقت طويل
تلقى روحك تعيش في الناشح فيصل الصمعي للتعليق على هذا الموضوع, تلقى روحك تعيش في الناشح فيصل السمع للتعليق على هذا الموضوع
حذايا هاو فمة الوسع هوني و أنا نهار وطول نبوم وحدي صوفية إلي فيك, هذيهو فمالو سعهوني وننهارو طولن بوم واحدي صوفيه اللي فيك
جيت باش انقل دار كاملة هيا طلعنا الفوتوي حليت الباب و ياهول ما لقيت, جيت باش ننقل دار كاملة هيا طلعنا الفوتو حليت الباب وياهو الملقيت
دور على الليسار مع الزنقة الثالثة, دور على اليسار مع الزنقة الثالثة
ما تشجعش في فريقك بالباهي, متشجعش في فريقك بالباهي
عندي حساسية فوق يدية, عندي حساسية فوق ايديا
من عدمها إذا الطفلة هاديكا عطيها تعرس فقط و هذا إلي ما يعجبنيش, من عدمها إذا الطفلة هذه كانت تتعرص فقط وهذا لم يعجبنيش
إلي ماشي للجامع إلي ماشي يخدم وأنا قاعد حياتي واقفة نخمم في الباك نسمع, اللي ماشي للجامعة اللي ماشي يخدم ونقع رح ياتي وقفا خمم في الباك نسمع
نحب سطوش ماكياج, نحب ستوش ماكياج
نهاري منجمش نطلبه من عنده أما شنوا تقصد بالضبط, نهاري ما نجمش نطلبها من عندها ما شنوها تقصد بالضبط
في أما وقت, فيما وقت؟
عندي زوز خواتي بنات, ענדיזו זכוית הבנית
عندكم نشرة على الأحداث, عندكم نشر على الأحداث
زوز كبار و زوز صغار يعشك, زوز كبار و زوز صغار يا عيشك
نحب نحط هذا في صندوق امانات, نحب نحط هذا في صندوق أمانات
باش ندفع خمسين دولار, بشنه دفع خمسین دولار
لازمني نطلب منه باش يكلمك كيف يجي, لازم نطلب منها باش يتكلمك كفي شيء
انجم نكري ادوات متاع غطس, نجم نكري أدوات متعغطس
فمة وين نحطوا الجوابات قرييب من هوني, فما وين نحط الشوابات قريب من هوني؟
اه باهي تصور قداش الخدمة هذي تاخذ كان تطرح سؤال ثاني على كل واحد ايجا فيسع و خوذ باقاجنا لازمنا توا نمشيو لمكتب الديوانة, اه باهي تصور قداش الخدمة هذه تاخذ كانت اطرح سؤال ثاني على كل واحد يجا في سخوص باجاجنا لازمنا توا نمشي والمكتب الديوانة
فكرة باهية معمل وقتاش جاي, فكرة باهية معم الوقت الجائي
باهي ما فمة حتى مشكل انجم نشوف باسبورك, باهي ما فامع حتى مشكل نجم شوف باسبورك
روبة سمحة إلي لابستها, روبة سمحة اللي لبستها
عطاتك مخيبها كلمة سترها تحسها متاع عبد عامل جريمة وقتلي هو جايب, عطاتك مخيبة كلمة تسترها تحسها متعبت عامل جريمة وقتلي هو جايب
العشية تنصب الشعبي متاع دزاير العاصمة و تسلطن دايوغ حفظت برشا من ريبرتوار الشعبي, العشية تنصب الشعبي متاع تزاير العاصمة وتسلطن دايوخ حفظت برشا من الريبرتوار الشعبي
قطر ولا الأمارات تهز حتى كأس الحومة توا تشوف دنيا كيفاش تتقلب, قطر ولا الإمارات تزح تكسي الحومة وتشوف الدنيا كفاش تتقلب
عملت حجز باسم تارو تاناكا, عملت حج بسنتارو تاناكا
هاك الكلام إلي يقولهولي و هاك التعنيق بالقوي و البوس من طرطوشة, هيك الكلام اللي يقول هوليو هيك التعنيق بالاخوي والبوس من ترتوشة
أقل منها في أوروبا و أمريكا من يستطيع ان يصدق هذا, أقل منها في أوروبا وأمريكا من يستطيع أن يصدق هذا
يمكن أما لازمنا نحطوهم بعاد على بعضهم, يمكن اما لازم احطهم بعض على بعضهم
وسبو تونس وقالوا ملا بلاد وولات هيستيريا جماعية و بعد نفس هاك الناس هذوكم عرضوهم, وسبوا تونس وقالوا من البلاد ولا تهيستيريا جماعية وبعض نفس هكا الناس هذوكم عرضوهم
بلاش حليب يعيشك, بليش حليبي عايشك
اوه يا ربي ما كنتش نتصور باللي مازال عندي هذا, اوه يا ربي ما كنتش نتصور بلي مازال عندي هذا
فمة حوايج تستاهل تسكر عليها خاتر بالحق لازم تتسكر كيما المشاكل, فما حواش تستهل تسكر عليها خطر بالحق لازم تسكر كما المشاكل
اليوم فطرت شطير راس علوش مصلي يعمل كيف وهو ما جعلني نتذكر موضوع هجرة, اليوم افطرت اشتايل راس علوش مصلي يعمل الكيف وهو ما جعلني نذكر موضوع هجرة
حجز للسبعة باسم مانو, حجز للسبعة بسمانو
انجم نخلص بشاك سياحي, النجم الخالص بشيك سياحي
ضربوني, ضربوني
تبدل فلوس متاع البرة, تبدل فلوساً تاع البرق
هانا مع بعضنا اليوم فقت فرحان عرفت تحس روحك فرحان وتضحك من غير سبب, هنا مع بعضنا اليوم فقط فرحان عرفت؟ تحس روحك فرحان وتضحكنا غير سبب
أنا و الله متأسف, أنا والله متأسف
على مية, عالمیہ
هذا عم الشادلي, هذا عامل شادلي
متقاعد بحبوح و معروف بخفة الروح, متقاعد بحبوح ومعروف بخفة الروح
ديمة يعاون باللي ينجم على خاطر يحب الناس الكلها تقدم, دي ما يعاون باللي نجم على خاطر يحب الناس الكل هتقدم
و بفضل إدارتي معادش محتاج يعدي نهار كامل من بلاصة لبلاصة باش يسقد قضياتو و قضيات أحبابو, وبفضل إدارتي ما عادش محتاج يعدي نهار كامل من البلاسة لبلاسة باش يسقط قضيته وقضية أحبابه
على خاطر الخدمات الإدارية قربتلو و تجمعت في فضاء مشترك واحد, على خاطر الخدمات الإدارية قربت له وتجمعت في فضاء مشترك واحد
نلقاو فيه مجموعة من الخدمات الأكثر أولوية عند المواطن حسب احتياجات كل منطقة كيما البوسطة البلدية steg sonede, نلقاه فيه مجموعة من الخدمات الأكثر أولوية عند المواطن حسب احتياجات كل منطقة كما البوستة، البلدية، الستيج، السوناد،
القباضة بيرو الشغل صناديق الضمان الاجتماعي الثلاثة و اتصالات تونس, القباضة، بيرو الشغل، سناديق الضمان الاجتماعي الثلاثة، واتصالات تونس
في شباك الكنام سلم عم الشادلي بطاقة إسترجاع مصاريف دواياتو, في شبك الكنام، سلم عامل شادلي بطاقة استرجاع مصاريف دوايته
مع عون السينربياس إستخرج شهادة التقاعد متاعو, مع عاون السينيخ بيس استخرج شهادة التقاعد متاعه
و في اللخر تعدى لشباك البوسطة و صب فلوس في الكارطة إيدينار متاع ولد جارو, وفي اللاخر تعدل شباك البوستة وصب فلوس في الكارتة اودي ناغم تعوي الجارو
الحاصل إلي كان يعدي فيه نهار كامل عم الشادلي قضاه الكل في سويعة من زمان بركة و في دار خدمات واحدة, الحاصل اللي كان يعدي فيه نهار كامل عم الشاد اللي قضاه الكل في سوية من زمان بركة وفي دار خدمات وحدة
و على خاطر عم الشادلي و التوانسة إلي كيفو يحبو يقدمو في حياتهم إدارتي قربتلهم, وعلى خاطر عام الشاد اللي والتوينس اللي كيفوا يحبوا يقدموا في حياتهم إدارتي قربت لهم
و باش تطلعوا على باقي الخدمات إلي يوفروهملكم les maisons de services إدارتي, وباش تطلعوا على باقي الخدمات اللي يوفرهم لكم لميزان دا سيرفيس إيدارتي
نحب نقدم, نحب نقدم
اصلاح منظومة الحماية الاجتماعية من أولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية و تزيد و يلزمنا نحسنو فيها و من أهمها إحداث برنامج الأمان الاجتماعي للفقراء و ضعاف الحال, إصلاح منظومة الحماية الاجتماعية من أولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية وتزيد ويلزمنا نحسنوا فيها ومن أهمها إحداث برنامج الآمان الاجتماعي للفقرة وضعاف الحال
المنتفعين بالمنحة الشهرية وصلو لي ميتين خمسة و ثمانين ألف و شهريتهم تنجم توصل لميتين و أربعين دينار حسب عدد أطفالهم و حالتهم, المنتفعين بالمنحة الشهرية وصلوا الـ 285 ألف وشهريتهم تنجم توصل الـ 240 دينار حسب عدد أطفالهم وحالتهم
التغطية الصحية توسعت أكثر باش تزيد تشمل العاطلين عن العمل و تضمنلهم حقهم في العلاج الاجر الادنى تزاد ثلاثة مرات في الثلاثة سنين لخرانين ألفين و سبعتاش ألفين و ثمنطاش و ألفين و تسعطاش و هكة المتقاعدين في القطاع الخاص تزادت جراياتهم, التغطية الصحية توسعت أكثر باش تزيد تشمل العاطلين عن العمل وتضمن لهم حقهم في العلاج الأجر الأدنى زاد 3 مرات في 3 سنين الإخرانيين وهكذا المتقاعدين في القطاع الخاص زادت جراياتهم
و تمتع بها اكثر من ستمياء و خمسين ألف منتفع, وتمتع بها أكثر من 650 ألف منتفعة
من ناحية أخرى ما ننساوش منظومة احميني, من ناحية أخرى ما ننساوش منظومة أحميني
إلي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي, اللي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي
إلي باش تسهلهم التمتع بالتغطية الاجتماعية و التأمين عن حوادث الشغل, اللي بيشتسهللهم التمتع بالتغطية الاجتماعية والتأمين عن حوادث الشغل
من خلال الانخراط عن بعد بالتليفون, من خلال انخراط عن بعد بالتليفون
مع إحداث القانون الجديد إلي ينظم النقل متاعهم, مع إحداث القانون الجديد اللي ينظم النقل متاحهم
و على خاطر اليوم قاعدين نسرعو في رقمنة الخدمات الاجتماعية و تحديثها, وعلى خاطر اليوم قاعدين نسرعوا في رقمنة الخدمات الاجتماعية وتحديثها
بدينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس, دينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس
إلي باش يتمتع بها أكثر من سبعة ملاين تونسي تابعين للضمان الاجتماعي, اللي باش يتمتع بيها أكثر من 7 ملايين تونسي تابعين للضمان الاجتماعي
و نزيدوهم بطاقات العلاج أمان إلي قاعدة تتوزع على تسعمياء ألف عائلة محدودة الدخل, ونزيدهم بطاقات العلاج أمان اللي قاعدة تتوزع على 900 ألف عائلة محدودة الدخل
و هكة نكونو قدمنا خطوة كبيرة, وهكا نكون قدمنا خطوة كبيرة
باش منظومة الحماية الاجتماعية تولي شاملة للتوانسة الكل, بيش منظومة الحماية الاجتماعية تولي شاملة للتوانسا الكل
نحب نقدم, نحب نقدم
رجعة صغيرة قبل ما نحكيو احبابي على منافس الترجي, رجع صغير اقبل ما نحكي واحبابي على منافس الترجي المستقيم
المحتمل في ربع نهائي رابطة الأبطال الإفريقية التشمبينزليغ, محتمل في ربع نهائي دور الابطال الافريقية
نحكيو تاريخيا شيخ الأندية التونسية بي أربعة تتويجات, نحكي تاريخيا شيخ الأندية التونسية باربع تتويجات
من ألف و تسعميا و أربعة و تسعين لي وقتنا الحاضر, من 1994 الوقت الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب إبليس, يسعى الترجي بقيادة الراضي جعيدي للعقب الخامس خمسة وخميس وحاضر محمد وغير بيبليس
لحظة قبل ما نينسا احبابي مبروك لي شباب أمال الترجي الإنتصار بي ثونإيه مزيانا على النادي الرياضي لي حمام الانف, لحظة قبل ما ننسى أحبابي مبروك الشبانة ما للترجي انتصار بالثنائية مزيانة على النادي الرياضي لحمام لانف
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي, اهداف خليل لقنيشي في دقيقة 68 وزاكريا العيد في دقيقة 72 مبروك للبراجي
الأولاد, موسيقى
اليوم معا بعضنا, ديوم ما بعضنا
باش نحلو لغز, مش نحلو لغز
لغز اليوتوبرز متاع تونس الكل معرفوش يحلوه, يغز اليوتيوبرز متاع تونس الكل ماعرفوش يحلو
لغز هذايا صعيب, لغزة ذي صعيبة على
عالاخر في اليوتوب و حد ما فهمو, في اليوتيوب وحد ما فيه
كيفاش تطلع في treanding page, die feest dat laat verdrending wezen
أنا سعات نعمل فيديو أول نهار يعمل أربعين ألف views في خمسة, انا ساعات نعمل فيديو اول نهار يعمل اربعين الفيوز خمسة
و ما يتلعش trending page و ساعات نعمل فيديو, وما يطلعش تريندينج وساعات نعمل فيديو
فيه عشرا آلاف views و شوايا كومونترات و شوي جامات, فيها 10000 ميلي فيوز وشوية كومونترات وشوية جيميترات
يطلع trending, obrigado
لذا اليوم معا بعضنا باش نكتشفو اللغز, نيذة اليوم مع بعضنا مش نحلوا اللغة
أنا أنا اليوم, and then you
نحب الفيدو الديا تطلع trending شنيا يلزمني نعمل, اشتركوا في القناة
اليوم معا بعضنا باش نتعلموا, يوم ابعظنا باش نتعلمه
نحاولو نوصلو الفيديو, how to listen if you do it
كي ندخل ل trending page شنيا نلق, كي ندخل لترينديك بيس ليه نلقى
كلاي, ¿cloy
سانفارا بلطي, صفر والتي
جيجيا و نهبتو لوطا فمة رابرات اخرين, zes jaar na op die loote van my repuree te groeien
كيما نادر gh, كما ندرجهاش
danc step one يلزمني, يلزمني
نكون رابور يلزمني نكون رابور, أن يكون ربه يجب أن يكون ربه
مافهمتش أنا كيفاه مجاتش البالي,maar vindt ze ene kiffesmaar zet ze z'n belen
إلي يلزمني نكون رابور باش نضهر في trending page, ele lhes indicou reporvosnosofatrendingpage
نكون رابور, encurrapeiro que fez
مكي لازمك تكون رابور مكي مكي تصرف لازمك تكون رابور نلوج على انسرو نلوج على انسرو, ماكي يزولك كو رابير ماكي تصرف يزولك كو رابير لوجهة الانسترول
خالد بو شلاكا, خالد بوشلع كاع
راكش عاليوتوب راكش عاليوتوب, next week on youtube request on youtube
راكش عاليوتوب و ناكل في واحد مقلوب, ريكش على اليوتيوب و ناكل في واحد مقلوب
ناكل في واحد مقلوب تاوا بارد, نكفي واحد مقلوب ضوا برد
و تاوا بارد جبن ما حبش يذوب, الضوء بيرت وش بنمحبش يذوب
الجبن ما حبش يذوب الجبن ما حبش يذوب, اشبر محبتش يذوب اشبر محبتش يذوب
الجبن ما حبش, اسمك محبسي
و تاوا ناكل في واحد مقلوب, اشتركوا في القناة
الجبن ما حبش يذوب, اشبت محبتي دوت
الجبن ما حبش يذوب, اشتركوا في القناة
و تاوا ناكل في واحد مقلوب, طوا ناكل في واحد مقلوب
ستانا, stop
اان, 어
منلعبش fifa نلعب كان ال pro كلاي ميهموش, ما نلعبش يلفي فانا نلعب كل بيرو كلاي ما يهم مش كل
شكون إلي ضدو, leave it do leave it do
لنا قز قز هاو فدو و كلاي باش يدبحو, قس قس هوا فات دوك نايمش ياذب حولك
زيدوا زيدوا زيدوا سبو, seducido seducido seducido
نخدب commercial و كان عجبو, نخدم كوميرسيال
كان نكلم ولاد الحومة التو في لحضة يهدو, وقاين نكلمو رياد الحومة اطوا في لحظة يهدو
زمنن قلمن mother fuck الم ن تبا fifa تبا قلمن عبادن بهمن كلاها بهمن عبادن, زمن خرن مضفة ألم تبك في فتبا قلم عباد بهم كلها فهم عباد
albome المتاهة, ألبوم المتاح
سيك جونا باهي تهنيت, zo'n bier dat niet
عل بوت متاع رابورات تاو نجم نطلع في, اشتركوا في القناة
أما مزال, i'm a z
مزال فمة لغز واحد آخر في trending, مزيل فما لغز واحد اخر في التركيز
تدخل ل trending page تخرج امراض جنسية حمد لله يا ربي, تدخل تريندك بيس تخرج أمراض جنسية الحمد لله يا رب
clip نرمين صفر, تليب نرمين صفر
توا فهمت إلي لكليب ماصت و عاملينو بلعاني ماصت باش لعباد تتفرج فيه لكن, فهمت اللي كليب مصد وعملينه هون بالعانية مصد مش لعبات تتفرج فيه لكن
فمة rouge يحكي على كليب شقو دقو, هم روج يحكي على كليب شق ودق
و مشكلو فاش إلي مهوش الروج إلي مهبط الفيديو, مشكلة فيش اللي ما هوش الروج اللي محبط الفيديو
rouge trending موش rouge مهبط الفيديو يلزمني, روش ترينديك اما مش روش محبت الفيديو
نفهم يلزمني نلق حل, يزني نفهم يزني نوقع حل
شنيا ادية اهداف الريل مدريد و برشالونة تعليق حافض الدراجي شاشة كاملة hd, هدف ريال مدريد وبرشلونة تعليق حافظ درج شاشة كاملة هجدية
شاشة كاملة hd, اس سے کی میلہ حج دی؟
لولاد اذيه لازم تتحط في تيتر متغ فيديو ادية شاشة كاملة hd, هذا يلزم تتحط في تيتر على الفيديو هذا شاشة كاملة هجدة
باز آذك هو السر ورا trending page متاع, باز هذيك هو السر وراء التريندينج متاع اليوتيوب
خمم في عرضك قبل ما تحكي على عرض الناس, خمم في عرضك قبل ما تحكي على عرض الناس
سارا هذا شتحبو اليوتيوب, שואל איזה שנתראה בו ליוטיוב
ok اكل عبر متاع فوسي توب, اوكي كل عبارة بتعفو سيتوب اذوك
ok ok جونا باهي, o que é o que senhor é bem
فمة برشا كورة لولاد برشا كورة الحق متاع ربي, برشا كورة الوليات برشا كورة الحق تعالى بي
freestyle نرمين صفر هام برشا يحكيوا على نرمين صفر, ريستاين نرمين صفر اه ماشي يحكي علي من نرمين صفر
ياخي علاش برشا يحكيوا على نرمين صفر, خليش برشا يحكي على منرمين صفر
تقشتيلة على نرمين صفر شادي, قشتيلة على نرمين صفر 67
بلاهي خن نتفرجو, liggend wordt
خنشوفو لولاد خنشوفو هديا خمسة و تلاثين في ترندين, نريد أن نرى ذي 35 في التريندين
لولاد خنشوفو شنيا إلي يلزمني نعمل, اشتركوا في القناة
أربعة و عشرين ألف views من أربعة و عشرين مارس, 24000 views من 24 مارس
يعني تاوا عندو قريب جمعة و هوا في trending page يلزمنا نلقاو حل و ميتين لايك, يعني طبعا عنده قريب الجمعة وهو في التريندينج يلزمنا نلقاه الحل و 200 لايك
أنا عمري لا عملتأربع و عشرين ألف views و ميتين لايكس الحق متاع ربي قريب تلاثميا لايك, انا عمري اللي عملت عمري اللي عملت 24000 views و 200 likes حق تعرف قريب 300 likes
يلزمي نتبعو الفيديو هذايا, نزلنا نتبع الفيديو هذه
يلزمني نتعلم مل فيديو, نتعلم من الفيديو هذا
كفاش نجم نتلع في,die feestnaar z'n maat lacht
نبدا الفيديو متاعي ب ابوني في الكوان, نبدأ الفيديو بتاعي بسابوني في الكون
لولاد انزلو ابوني تاو لولاد انزلو ابوني, اشتركوا في القناة
كلها تنزل ابوني اعملولي ابوني في شان يوتوب متاعي, باطل كلها تنزل ابوني اعملولي ابوني في شين يوتيوب متاعي
ابوني يلزم تعمل ابوني, أبوني يجب أن تعملوا أبوني
يلزم نحط اللوقو اعملو ابوني, إذا نحط لكم هنا اللوجو أعملوا أبونة
اكايا مريقل, químric y también
نرمين صفر ok, o que
شكونو راس لبغل, dus kom er alsjeblieft
لولاد اليوم باش نعملوا, للأدل ومصنع ملوك
ردة فعلي على نرمين صفر اا قصد صفر, ردت فعلي على النرمين قصد صفر
