Reference,Prediction
ثمة شق كبير يدعم الحكومة و يدعو إلى الهدوء إذا اردتم اطاحة الحكومة, þum að sjáttu kveir réðar liðu hukúmu og réðu áinu hljóðu þegar röddum í taft liðu hukúmu
البرانيين ينجموا ياخذوا كتب من المكتبة, þið bara anin í nýnismu ég þú tóbbinn mægt beð
نحب بيت لزوز بقداش تسوى لليلة, نحبي تلزوز بقادي تسوى الليلة
نروح لداري بعد الجمعة إلي عديتها بحذاه وهو شدني من يدي قالي, نروح من داري بعد جمع لي عديتها بحدي وهو شدني من يدي قلي
لازم تكلمني يعيشك, لازم تكلمني عايشك
ما تمشيش تنجم تشوف مصورتي, maður tíðu ég nægum tsúf maður þeir
نقولوا جنة على وجه الارض بلادنا عندك الحق عم حمزة ما عادش تصعب عليهم المواضيع, نقول وجنة على وجه الأرض بلادنا عندك الحق عام حمزة ما عادش تصعب عليهم المواضيع
موش هكة الكل حويجات موش غاليين, مش هكلكم الحويجات مش غادي
فماشي بلايص سماح في الحي, þú myssi ég blæst með fylg hæ
ببلادو أنو يفرح كيف يرا حاجة كيف هكة أما لو كانت صحيحة, ببلادون يفرح كيف يرا حاجة كيف هكا أما لو كانت صحيح
عندك فيلم مصورة بالألوان, وعندك فيه لمصورة بالألوان
نشوف في شعبي إلي كان على حقو يثور نشوف في الناس تتقاتل تنهب و تغور, شوفي شعبي اللي كان على حق يثور نشوف الناس تقاتل تنهب وتغور
سامحني نجم نمشي, سمحني نجم نمشي
عشرة طوابع يعيشك, عشرة أبعي عيشك
بسم لله, بسم الله
تونس باي نايت اعرف وين تحط ساقيك تونس باي نايتدز دورى, túnus bæ nædd aðrifnum þaðsakík túnus bæ næddisdóra
ويلزمك تستنى لكسبريس سويعة اخرى فيصل الصمعي للتعليق على هذا الموضوع, ويرز بك تستنى الإكسبريس وأخرى فى يصل الصمع للتعليق على هذا الموضوع
نشوفها ديما الصباح في الترينو, شوف هديما الصباح في الترينو
فيه سبعة انواع من الفتامينات و المعادن, فيه سبع أنواع من الفيتامينات والمعاد
تنجم تطيح السوم لعشرين دولار يعيشك, درجة مطيح السوم العشرين دولار عيشقة
مازلت ما قررتش تنجم تعطيني اكثر وقت, ما زلت ما قررتش تنجم وتعطيني أكثر وقت
أول حاجة انت متأكدة إلي فمة حب بيناتكم على خاطر ما تنجم تبني حياة جديدة, أول حاجة أنت متأكدة اللي فما حب ينادكم على خاطر ما تنجم تبني حياتي جديدة
كان من الأحرى ان يموت حبا في فلسطين لا في كورة, كان من الأحرى أن يموت حبا في فلسطين لا في الكرة
ولا جابوا طفلة رباوها على قيم الفساد هو كي تجي تشوف فمة جانب محافظ, ولا جابوا طفلة ربعوها على قيم الفساد هو كجي تشوف فما جانب محافظة
زوز تشيزبورجرز يعيشك, зуз чизбъргъри аишк
لكن نعطيوا الأهمية لمركز التكوين يلزمو يولي في, لكن الأهمية للمركز التكوين يجب أن يكون فيه
هذا وضع السياحة في تونس سياحتنا مصنفة الثانية عربيا بعد الأمارات وتحتل المركز في العالم, هذا وضع السياحة في تونس سياحتنا بصنفة ثانية عربيا بعد الإمارات وتحتل المركز في العالم
باش ناخذ اكبر دبدوبات يعشك, we snijgen ook dat ik de bedoel bij het juist
جنات تكمندي في زي تنكري باش تعمل فيديو عالتيك توك هاذي, جنات كماندي في زيتا ناكوري بشتعمل فيديو عد تيك توك هذي
ضهرلي فمة غلطة في العدد, þa halli fanna galtiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðið
موش معمول بالباهي, مش معمول بالبيه
في أما وقت لازمني نرجع, því emma vagnlis
في الصاك هذا مهما كان الطقس, في الساك هذا مهما كان التقص
يصيح وزيد ياقف وسط الكياس و يلوح هاك كعبة الويسكي تمشي قزاز ويرجعلي ليا أنا, ísí húiðið í að kvostið kíðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiðiði
من هوني للشط, min hún í lysshatt
اي هايل وقت فطور تحب نحكيو واحنا نفطروا, ey heil vaktið þú ert hafna ekki í vagnan oftrú
نحب كعكة يعيشك, نحب كاك يا عيشك
نحب فياقة يعيشك, en hefða ég að æsk
انجم نهز الصحونة, النجم انهز صحونا
لا يا سيد اليوم نصف النهار معبي الكل أما غدوة باهي, لا يا سيدي اليوم نصف نهار معبي لكل اما غضوة باهة
ياسر غالطة فكرة اني نخبي فلوسي لبعد الانتريت و كي نموت و كان, ياسر غالطة فكرة اني نخبي فلوسي لبعض الانترنت وكين موت وكين
زوز من الناس, zúz með næs
انت البارح قلتلي ركايب العزوزة البارح مشى في البارح اليوم طاجين مشرق, انت البارح قتل ركايب العزوزة البارح مشاف البارح اليوم تجين مشارك
خرج توا, خرج تو
سامحنا رانا معبيين غدوة الليل, سامحنا ارانا مع بيان غضوة الليل
ما تقليش راني معاه أنا مع روحي أنا حر تحيى تونس, ما تقول ليش راني معاه أنا معروحي أنا حر تحية تونس
بالله يزيو بلا إستفزاز و تفاهات الترجي و الأهلي عندهم ملايين المحبين, بالله يزيب لاستفزاز وتفهات الترجي والاهلي عندهم ملايين المحبين
ليتقدم ببرنامجه و يعرف ما عنده من مشاريع سياسية أو إجتماعية و ينتظر كلمة الشعب, ليتقدم ببرامجه ويعرف ما عنده من مشاريع سياسية واجتماعية وانتظر كلمة الشعب
قصة حياتها و التحف إلي كانوا في دار مماتها ونحكيلها على مرتي وفجعتها على بيعان الدار, قصة حياتها والتحف اللي كانوا في درما مات ونحكيها على مارتي وفجأتها على بيعان الدار
تعرفشي فماشي وتلا رخاص, تعرفش فما شويت الأرخاص؟
ضاهرلي راك عملت غلطة البيت خالصة من الاول خذيتهم, ظهر لي رك عملت غلطة البيت خالصة من لول اخذيته
منين نطلعوا للبابور, ومنين نطلع للبابور
جابوا طفلة رباوها على قيم الفساد هو كي تجي تشوف فمة جانب محافظ, ég búið þúfla að röpjaðu að hláka hjá með fæðið hú að kíði tjúðu að finnum og hafðið
في القهوة هاذي نحس روحي نعيش في كل تركينة من الشارع هذا فمة لقشة من روحي, في القهوة هذه نحس روحي نعيش في كل تركينا من الشارع هذا فما لقشة من روحي
عندك سيقارو, عندك سيجارو
و هي كانت تقول عليا مهبول كنت انجم نحكي معاها في المواضيع الكل نفرغلها قلبي نحسها, وهي كانت تقول علي مهبول كنت النجم نحكي معا في المواضيع الكل فارغلها قلبي نحسها
كيفاش كانت, aqui faz kenneth
أنا زادة, انا زادا
بربي يا جماعة شني الحل متاعها الحكاية هذي و يقتاش باش, brubbjörn maður snýðar höllum það hækka hæði og ég aftur þessu
ما مشاش معايا, ممشيش معاي
كبار برشا, كبار برش
قداش تاخو للاجراءات, كيف تأخذ الإجراءات؟
كيفاش نعملوا باش نمشيو لديزني لاند, كيفاش نعملو بش نمشيو لديزني لانت؟
ايه عندنا حجز ليلك, í hana harðslík
تفضل يا سيد, تفضل يا سيد
فمة مجروحين, فما مجرحين
إلي تعدى و فات ينجم يرجع إفريقية صفحات من التاريخ طريق للمستقبل, اللي يتعدى وفاتي نجمي رجع إفريقية صفحات من التاريخ طريق المستقبل
تصنف باللي يجي كيما يقولوا خنانة البي تردها حلقوم حتى بلاش لحم ديما, صنف بيلي جي كما يقولوا خنانة البيت ردة حلقهم حتى بلاش الحم ديما
نحبو نخلصو كل واحد عشانا, نحب نخلص كل واحد عشانا
مع النظام السابق حاجة أخرى نلقاوها في هذوما هيا بتصاور متاع فيلم ظافر, مع النظام السابق حاجة اخرى نقاوها في هادومة هي بالتصور متاع فيلم ظافر
مع فطور الصباح التاكس و الخدمة داخلة يكون بخمسة و اربعين دولار الليلة للواحد, مع فطور الصباح والتاكس والخدمة داخلة يكون بـ 45$ الليلة للواحد
لين تخرجت و أنا الاول فيها ولاول متاع القسم زادا, لين تخرجت و انا اول فيها و اول قسم زاد
نحب نعمل حجز لطاولة من الساعتين لتسعة متاع الليل يعيشك, تحب نعمل حجز للطاولة مساعتين للتسعم تعليل يا عايشك
حتى لا ننسى سجل توا و اربح رحلة إلى شمال المتوسط, حتى لا ننسى سجلت واربح رحلة إلى شمال المتوسط
لكل من يعيش في تونس فليلفت إلى مجتمعه وليترك هذي الخرائط, لكل من يعيش في تونس فليلفت إلى مجتمعه وليترك هذه الخارقات
معملتوا شيء ثانبا إذا خرج الغنوشي راهي البلاد في خبر كان منذ وقت طويل, معملت له شيء ثانيا إذا خرج الغنوشي راهي البلاد في خبري كان منذ وقت طويل
تلقى روحك تعيش في الناشح فيصل الصمعي للتعليق على هذا الموضوع, تلقى روحك تعيش في الناشح فيصل الصمع للتعليق على هذا الموضوع
حذايا هاو فمة الوسع هوني و أنا نهار وطول نبوم وحدي صوفية إلي فيك, حذائها فمالوسا هوني وننهارو طول بوا واحد صفية اللي فيك
جيت باش انقل دار كاملة هيا طلعنا الفوتوي حليت الباب و ياهول ما لقيت, جيد باش ننقل دار كاملة هيا طلعنا الفتور حلية الباب وياهو الملقيت
دور على الليسار مع الزنقة الثالثة, دور على اليسار مع الزنقى الثالثة
ما تشجعش في فريقك بالباهي, ما تشجعش في فريقك بالبيهي
عندي حساسية فوق يدية, عندي حساسية فقيدية
من عدمها إذا الطفلة هاديكا عطيها تعرس فقط و هذا إلي ما يعجبنيش, من عدم هائدة الطفلة هذي قدتها تعرّص فقدته هذا لم يعجبنيش
إلي ماشي للجامع إلي ماشي يخدم وأنا قاعد حياتي واقفة نخمم في الباك نسمع, اللي ماشي للجامعة اللي ماشي يخدم ونقاع رحياتي وقفا خمم في الباك نسمع
نحب سطوش ماكياج, نحب ستوش مكياش
نهاري منجمش نطلبه من عنده أما شنوا تقصد بالضبط, نهاري ما نجيمش نطلبها من عندها مشنونة تقصد بالضبط
في أما وقت, فيما وقت
عندي زوز خواتي بنات, ענדיזו זכוות הבנית
عندكم نشرة على الأحداث, عندكم نشر على الأحداث
زوز كبار و زوز صغار يعشك, زوز كبار وزوز صغاري عايشك
نحب نحط هذا في صندوق امانات, نحب نضع هذا في صندوق امانات
باش ندفع خمسين دولار, بشنت فخمسین دولار
لازمني نطلب منه باش يكلمك كيف يجي, لازم ينطلب منها بشي كلمك كيف يشي
انجم نكري ادوات متاع غطس, نجم نكري أدوات متعغطس
فمة وين نحطوا الجوابات قرييب من هوني, فما وين حطوا الشوابات قريب من هوني
اه باهي تصور قداش الخدمة هذي تاخذ كان تطرح سؤال ثاني على كل واحد ايجا فيسع و خوذ باقاجنا لازمنا توا نمشيو لمكتب الديوانة, اه باهي تصور الخدمة هذه تاخذ كانت اطرح سؤال ثاني على كل واحد يجا في ساخوز باجاجنا لازم نتوى نمشي والمكتب الديواني
فكرة باهية معمل وقتاش جاي, فكرة باهية معامل الوقت الجاي
باهي ما فمة حتى مشكل انجم نشوف باسبورك, باهي ما فاب ما حتى مشكل نجم شوف باسبورك
روبة سمحة إلي لابستها, روبا سمح للابستها
عطاتك مخيبها كلمة سترها تحسها متاع عبد عامل جريمة وقتلي هو جايب, عطاتك مخيبة كلمة استرها تحسها متعبت عام الجريمة وقت اللي هو جايب
العشية تنصب الشعبي متاع دزاير العاصمة و تسلطن دايوغ حفظت برشا من ريبرتوار الشعبي, العشية تنصب الشعبي متع تزير العاصمة وتصلت الديوغ حفظت برشة من الريبرتوار الشعبي
قطر ولا الأمارات تهز حتى كأس الحومة توا تشوف دنيا كيفاش تتقلب, قطر ولا الإمارات تزحتك كس الحومة وتشوف الدنيا كيفش تتقلب
عملت حجز باسم تارو تاناكا, عملت حجز بس انتار وتناكأ
هاك الكلام إلي يقولهولي و هاك التعنيق بالقوي و البوس من طرطوشة, هكذا الكلام اللي يقول هوليو هكذا التعليق بالخوية والبوس من ترتوشة
أقل منها في أوروبا و أمريكا من يستطيع ان يصدق هذا, أقل منها في أوروبا وأمريكا من يستطيع أن يصدق هذا
يمكن أما لازمنا نحطوهم بعاد على بعضهم, يمكن أن يجب أن أضع بعضهم
وسبو تونس وقالوا ملا بلاد وولات هيستيريا جماعية و بعد نفس هاك الناس هذوكم عرضوهم, وسبوا تونس وقلوا من البلاد والتي هيستيريا جماعية وبعض نفس هكا الناس أعظوكم معرضوهم
بلاش حليب يعيشك, بليش حليبي عيشك؟
اوه يا ربي ما كنتش نتصور باللي مازال عندي هذا, اوه يا ربي ما كنتش نتصور بلي ما زال عندي هذا
فمة حوايج تستاهل تسكر عليها خاتر بالحق لازم تتسكر كيما المشاكل, فما حواجة السهل تسكر عليها خطر بالحق لازم تسكر كما المشاكل
اليوم فطرت شطير راس علوش مصلي يعمل كيف وهو ما جعلني نتذكر موضوع هجرة, اليوم افترت اشتير رأس على الوشموس ليعمل الكيف وهو مجعلني نذكر موضوع هجرة
حجز للسبعة باسم مانو, حجز للسبع بثمانه
انجم نخلص بشاك سياحي, النجم الخلص بشيك سياحي
ضربوني, ضربوني
تبدل فلوس متاع البرة, تبدي لفلوس متاع البر
هانا مع بعضنا اليوم فقت فرحان عرفت تحس روحك فرحان وتضحك من غير سبب, هنا مبعضنا اليوم فقط فرحان عرفت تحس روحك فرحان وتضحك من غير سبب
أنا و الله متأسف, أنا والله متأسف
على مية, عالمی ہے
هذا عم الشادلي, هذا عم الشادلي
متقاعد بحبوح و معروف بخفة الروح, متقعد بحبوح ومعروف بخيفة الروح
ديمة يعاون باللي ينجم على خاطر يحب الناس الكلها تقدم, دي ما يعاون باللي نجم على خاطر يحب الناس الكلها تقدم
و بفضل إدارتي معادش محتاج يعدي نهار كامل من بلاصة لبلاصة باش يسقد قضياتو و قضيات أحبابو, وبفضل إدارتي ما عادش محتاجي عدي نهار كامن من البلاسة لبلاسة باش يسجد قضياته وقضيات أحبابه
على خاطر الخدمات الإدارية قربتلو و تجمعت في فضاء مشترك واحد, على خاطر الخدمات الإدارية قربت له وتجمعت في فضاء مشترك واحد
نلقاو فيه مجموعة من الخدمات الأكثر أولوية عند المواطن حسب احتياجات كل منطقة كيما البوسطة البلدية steg sonede, نلقاه فيه مجموعة من الخدمات الأكثر أولوية عند المواطن حسب احتياجات كل المنطقة كما البوستة، البلدية، الستيج، السناد
القباضة بيرو الشغل صناديق الضمان الاجتماعي الثلاثة و اتصالات تونس, الإقباضة، بيرو الشغل، سنديق الضمان الاجتماعي ثلاثة واتصالات تونس
في شباك الكنام سلم عم الشادلي بطاقة إسترجاع مصاريف دواياتو, في شباك لكنام سلم عام الشادلي بطاقة استرجاع مصاريف دوياته
مع عون السينربياس إستخرج شهادة التقاعد متاعو, مع عاون السينيخ بيس استخرج شهادة التقاعد متاعه
و في اللخر تعدى لشباك البوسطة و صب فلوس في الكارطة إيدينار متاع ولد جارو, وفي اللخر تعدى لشباك البوستة وصب فلوس في الكارتة او دي ناغم تعويل جارو
الحاصل إلي كان يعدي فيه نهار كامل عم الشادلي قضاه الكل في سويعة من زمان بركة و في دار خدمات واحدة, الحاصل اللي كان يعدي فيه نهار كامل عم الشاد اللي قضاها الكل في سواعة من زمان بركة وفي دار خدمات وحدة
و على خاطر عم الشادلي و التوانسة إلي كيفو يحبو يقدمو في حياتهم إدارتي قربتلهم, وعلى خاطر عام الشيدلي والتوينس اللي كيفوا يحبوا يقدموا في حياتهم إدارتي قربت لهم
و باش تطلعوا على باقي الخدمات إلي يوفروهملكم les maisons de services إدارتي, ou pour vous abonner à toutes les affaires qui offrent les maisons de service idarti
نحب نقدم, نحب نقدم
اصلاح منظومة الحماية الاجتماعية من أولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية و تزيد و يلزمنا نحسنو فيها و من أهمها إحداث برنامج الأمان الاجتماعي للفقراء و ضعاف الحال, إصلاح منظومة الحماية الاجتماعية من أولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية وتزيد ويلزمنا نحسنوا فيها ومن أهمها إحداث برنامج الأمان الاجتماعي للفقراء وضعاف الحال
المنتفعين بالمنحة الشهرية وصلو لي ميتين خمسة و ثمانين ألف و شهريتهم تنجم توصل لميتين و أربعين دينار حسب عدد أطفالهم و حالتهم, المنتفعين بالمنحة الشهرية وصلوا الـ 285 ألف وشهريتهم تنجم توصل الـ 240 دينار حسب عددة فايلهم وحالتهم
التغطية الصحية توسعت أكثر باش تزيد تشمل العاطلين عن العمل و تضمنلهم حقهم في العلاج الاجر الادنى تزاد ثلاثة مرات في الثلاثة سنين لخرانين ألفين و سبعتاش ألفين و ثمنطاش و ألفين و تسعطاش و هكة المتقاعدين في القطاع الخاص تزادت جراياتهم, التغطية الصحية توسعت أكثر لكي تزيد تشمل العاطلين عن العمل وتضمن لهم حقهم في العلاج الأجر الأدنى تزاد ثلاثة مرات في ثلاثة سنين الأخرين 2017، 2018، 2019 وهكا المتقاعدين في القطاع الخاص تزادت جرايتهم
و تمتع بها اكثر من ستمياء و خمسين ألف منتفع, وتمتع بها أكثر من 650 ألف منتفع
من ناحية أخرى ما ننساوش منظومة احميني, من ناحية أخرى من ننساوش منظومة أحميني
إلي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي, اللي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي
إلي باش تسهلهم التمتع بالتغطية الاجتماعية و التأمين عن حوادث الشغل, الذي تسهل لهم التمتع بالتغطية الاجتماعية والتأمين عن حوادث الشغل
من خلال الانخراط عن بعد بالتليفون, من خلال انخراط عن بعد بالتليفون
مع إحداث القانون الجديد إلي ينظم النقل متاعهم, مع إحداث القانون الجديد الذي ينظم النقل متاحهم
و على خاطر اليوم قاعدين نسرعو في رقمنة الخدمات الاجتماعية و تحديثها, وعلى خاطر اليوم قاعدين نسرعوا في رقمنة الخدمات الاجتماعية والتحديثة
بدينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس, دينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس
إلي باش يتمتع بها أكثر من سبعة ملاين تونسي تابعين للضمان الاجتماعي, التي يتمتع بها أكثر من 7 عملين تونسي تابعين للضمان الاجتماعي
و نزيدوهم بطاقات العلاج أمان إلي قاعدة تتوزع على تسعمياء ألف عائلة محدودة الدخل, ونزيدوهم بطاقات العلاج أمان اللي قاعدة تتوزع على 900 ألف عائلة محدودة الدخل
و هكة نكونو قدمنا خطوة كبيرة, وهكا نكون قدمنا خطوة كبيرة
باش منظومة الحماية الاجتماعية تولي شاملة للتوانسة الكل, لكي منظومة الحماية الاجتماعية تولي شاملة للتوانسة الكل
نحب نقدم, نحب نقدم
رجعة صغيرة قبل ما نحكيو احبابي على منافس الترجي, رجع صغير قبل من احكي و احبابي على منافس الترجل
المحتمل في ربع نهائي رابطة الأبطال الإفريقية التشمبينزليغ, محتمل في ربع نهائي دور الافطال الافريقية
نحكيو تاريخيا شيخ الأندية التونسية بي أربعة تتويجات, نحكي تاريخيا شيخ الاندية التنسية بربع تتويجات
من ألف و تسعميا و أربعة و تسعين لي وقتنا الحاضر, من 1994 لوقتنا الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب إبليس, يسعى الترجي بقيادة الرذيج عيدي للأقب الخامس خمسة وخميس وحاضر محمد وغاية بيبليس
لحظة قبل ما نينسا احبابي مبروك لي شباب أمال الترجي الإنتصار بي ثونإيه مزيانا على النادي الرياضي لي حمام الانف, لحظة قبل ما ننسى أحبابي مبروك الشبانة مال الترجي انتصار بالثنائية مزيانة على الناد الرياضي لحمام لانف
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي, اهداف خليل لقنيشي في دقيقة 68 وزاكريا العيد في دقيقة 72 مبروك للدرجي
الأولاد, you did
اليوم معا بعضنا, يوم مع بعضنا
باش نحلو لغز, مش نحلو لغز
لغز اليوتوبرز متاع تونس الكل معرفوش يحلوه, اليوتيوب رزم تاتونس الكل ما عرفوش يحلوه
لغز هذايا صعيب, لغز ذي صعيب على
عالاخر في اليوتوب و حد ما فهمو, الاخر في اليوتيوب وحد ما فيه
كيفاش تطلع في treanding page, die weerst dat laat verdrending niet
أنا سعات نعمل فيديو أول نهار يعمل أربعين ألف views في خمسة, أنا ساعات نعمل فيديو أول نهار يعمل أربعين الفيديوز خمسة
و ما يتلعش trending page و ساعات نعمل فيديو, وما يطلعش تريندين وساعات نعم الفيديو
فيه عشرا آلاف views و شوايا كومونترات و شوي جامات, في 10 ألف نفيوز وشوي كوموتر في شوي جميلة
يطلع trending, thank you
لذا اليوم معا بعضنا باش نكتشفو اللغز, نيذي اليوم ما بعضنا مش نحلو اللغة
أنا أنا اليوم, en el idioma
نحب الفيدو الديا تطلع trending شنيا يلزمني نعمل, أحب الفيديو إذا تطلع تريند كنه يرسلني لعب
اليوم معا بعضنا باش نتعلموا, يوم بعضنا بشنا تعلموا
نحاولو نوصلو الفيديو, how to listen if you do it
كي ندخل ل trending page شنيا نلق, كي ندخل لترنديك بيس نين ألقى
كلاي, ¿cloy
سانفارا بلطي, să fără pălti
جيجيا و نهبتو لوطا فمة رابرات اخرين, ζε ζυγεία που να απ' το λούτω φάμε ρε πιο ρίτη χρόνια
كيما نادر gh, كما ندرجيهاش
danc step one يلزمني, دوك step 1 يلزمني
نكون رابور يلزمني نكون رابور, in kon rap vir hy sê nie in kon rap
مافهمتش أنا كيفاه مجاتش البالي, por um fim você ainda que fez mas esse é o beli
إلي يلزمني نكون رابور باش نضهر في trending page, e eles não incurram pôrbos nos orfê trending page
نكون رابور, je vous remercie
مكي لازمك تكون رابور مكي مكي تصرف لازمك تكون رابور نلوج على انسرو نلوج على انسرو, مكي يزوك كورا بور مكي تصرف يزوك كورا بور لو جالي انسطرير لو جالي انسطرير
خالد بو شلاكا, خالق بوشلع كاع
راكش عاليوتوب راكش عاليوتوب, nick is on youtube nick is on youtube
راكش عاليوتوب و ناكل في واحد مقلوب, ريكش عاليوتيوب وناكل في واحد مقلوب
ناكل في واحد مقلوب تاوا بارد, نكفي واحد مقلوب ضوى بيرد
و تاوا بارد جبن ما حبش يذوب, ودوه بارد وشبن محبش يذوب
الجبن ما حبش يذوب الجبن ما حبش يذوب, اشبت محب جيدو اشبت محب جيدو
الجبن ما حبش, with mahabzir
و تاوا ناكل في واحد مقلوب, وطوانك في واحد مقلوب
الجبن ما حبش يذوب, اشبت ما حبتش يدود
الجبن ما حبش يذوب, thank you
و تاوا ناكل في واحد مقلوب, طول اكل في واحد مقلوب
ستانا, stop
اان, ó
منلعبش fifa نلعب كان ال pro كلاي ميهموش, ما نلعب شلفي فا نلعب كل بيرو كلا يميهم مشكل
شكون إلي ضدو, leave it do it
لنا قز قز هاو فدو و كلاي باش يدبحو, كس كس ها وفا اتدو اي كنا يبش يالي بحوة
زيدوا زيدوا زيدوا سبو, sedo sedo sedo sedo sedo
نخدب commercial و كان عجبو, نخدم كوميرسيال وكي نعج
كان نكلم ولاد الحومة التو في لحضة يهدو, وقين انكلم وريد الحوما اطوى في لحظة يهد
زمنن قلمن mother fuck الم ن تبا fifa تبا قلمن عبادن بهمن كلاها بهمن عبادن, زبناً خرناً مضباً ألماً تباً فيفاً تباً قلم عباد بهم كلها فهم عباد
albome المتاهة, ألبوم المتها
سيك جونا باهي تهنيت, zondebier tenmin
عل بوت متاع رابورات تاو نجم نطلع في, aan die poort om daar raporeet
أما مزال, umzy
مزال فمة لغز واحد آخر في trending, فما لغز واحد اخر فترة
تدخل ل trending page تخرج امراض جنسية حمد لله يا ربي, تدخل للتريندك بيس تخرج أمراض جنسية حمد لله يا رب
clip نرمين صفر, клип нърмин свър
توا فهمت إلي لكليب ماصت و عاملينو بلعاني ماصت باش لعباد تتفرج فيه لكن, فهمت اللي كليب مصد وعملينه هون بالعانية مصد مش لعبية تتفرج فيه لكن
فمة rouge يحكي على كليب شقو دقو, الروج يحكي عليك لي بشق ودق
و مشكلو فاش إلي مهوش الروج إلي مهبط الفيديو, muskelefees die mehoos roos die mehabbetel video
rouge trending موش rouge مهبط الفيديو يلزمني, روش ترين لك أما موش روش محببت في الفيديو يزن
نفهم يلزمني نلق حل, يظن نفهم، يظن نرقى حل
شنيا ادية اهداف الريل مدريد و برشالونة تعليق حافض الدراجي شاشة كاملة hd, هداف ريال مدريد برشلونة تعليقها في الدرجة الشيشة كاملة هجديد
شاشة كاملة hd, شككي ملاحج دي؟
لولاد اذيه لازم تتحط في تيتر متغ فيديو ادية شاشة كاملة hd, ده يلزم تتحط في تيترت على الفيديو دي شي شي كامي لها جديد
باز آذك هو السر ورا trending page متاع, باز هذيك هو السر وراء التريندينج متع الوصول
خمم في عرضك قبل ما تحكي على عرض الناس, خمم في عرضك قبل ما تحكي على عرض الناس
سارا هذا شتحبو اليوتيوب, sohle es ist mit rimmel youtube
ok اكل عبر متاع فوسي توب, حسناً كل عبارة متعفو سيتو بذلك
ok ok جونا باهي, o que eu quiser o bebê
فمة برشا كورة لولاد برشا كورة الحق متاع ربي, برشا كورا لولياد برشا كورا لحقت عربي
freestyle نرمين صفر هام برشا يحكيوا على نرمين صفر, ريستايل نرمين صفر أمارشا يحكي علي من نرمين صفر
ياخي علاش برشا يحكيوا على نرمين صفر, يا ليش برشة يحكي على من الرمين الصفر
تقشتيلة على نرمين صفر شادي, тұтқаш тілі әліңірмен 0 7
بلاهي خن نتفرجو, leeg aan het waarschijnlijk
